"target","outcome","heldout","source","variant","n_cols","spearman"
"prev","women_b12","SierraLeone","Global Data Lab Subnational HDI (SHDI)","drop",329,-0.151411196783981
"prev","women_b12","SierraLeone","Global Data Lab Subnational HDI (SHDI)","only",2,-0.253548416148892
"prev","women_b12","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,0.259029359157647
"prev","women_b12","Ghana","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.406059812632699
"prev","women_b12","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,0.325568616030632
"prev","women_b12","Malawi","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.22555786855095
"prev","women_b12","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","drop",314,-0.151411196783981
"prev","women_b12","SierraLeone","WHO Health Inequality Data Repository (HEAT) - UNICEF MICS by subnational region","only",17,-0.166189793967763
"prev","women_b12","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,0.237421720210193
"prev","women_b12","Ghana","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.0824631440862637
"prev","women_b12","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,0.281916422043911
"prev","women_b12","Malawi","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.0686826498353705
"prev","women_b12","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","drop",324,-0.151411196783981
"prev","women_b12","SierraLeone","ACLED (Armed Conflict Location & Event Data Project) export","only",7,-0.341363425476612
"prev","women_b12","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,0.235274071726038
"prev","women_b12","Ghana","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,0.201017172181468
"prev","women_b12","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,0.257835761185303
"prev","women_b12","Malawi","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,0.0992871550700166
"prev","women_b12","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","drop",328,-0.151411196783981
"prev","women_b12","SierraLeone","HCES microdata (IHS4, IHS 2015/16, SLIHS 2011, GLSS7)","only",3,-0.167928781887688
"prev","women_b12","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,0.196665581800958
"prev","women_b12","Ghana","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.277327486486304
"prev","women_b12","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,0.237966817504753
"prev","women_b12","Malawi","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,0.236015739300084
"prev","women_b12","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","drop",304,-0.14039947338151
"prev","women_b12","SierraLeone","MICS microdata (UNICEF MICS6 2017/2018, MICS5 2013-14)","only",27,-0.151411196783981
