"scope","fit","country","outcome","target","n_train","domain","share","n_axes"
"loco","holdout_Gambia","Gambia","child_iron","level",176,"Water and coast proximity",0.0292890716198686,2
"loco","holdout_Gambia","Gambia","child_iron","level",176,"Water and sanitation",0.0353313697422892,6
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Agricultural production, land use",0.0362774517036377,3
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Anaemia and haemoglobin",0.0131895478111685,1
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Built environment",0.0103957708952405,4
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Child anthropometry",0.0340901082349832,4
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Climate and weather",0.162167357898683,7
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Ecosystem productivity/greenness",0.0486930068174831,4
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Education, employment, SES",0.00739699154208257,4
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Food fortification and supplementation",0.00250838469639108,1
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Food prices and supply",0.00336720420296406,3
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Household assets and characteristics",0.0201093212360688,3
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Household diet and consumption (HCES)",-0.000369111024559408,1
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Immunisation",0.0493789416893188,5
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Infant and young child feeding",0.0564616662746054,4
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Infection and inflammation burden",0.104154520896796,8
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Livestock density",0.0595175343389505,3
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Ruralness, population density, built environment",0.00206892373977832,2
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Satellite embedding",0.16073502313744,11
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Soil characteristics",0.18474150059738,9
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Water and coast proximity",0.0118412444637518,2
"loco","holdout_Ghana","Ghana","child_iron","level",131,"Water and sanitation",0.0332746108478352,6
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Agricultural production, land use",0.0373419499629931,4
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Anaemia and haemoglobin",0.0229131773363093,1
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Built environment",0.0356238129810003,4
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Child anthropometry",0.0494291502339545,3
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Climate and weather",0.158494396368069,6
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Ecosystem productivity/greenness",0.0607742877451871,3
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Education, employment, SES",0.0591888093274305,3
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Food fortification and supplementation",0.0110134737349515,1
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Food prices and supply",0.0174944764964311,3
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Household assets and characteristics",0.0402181041397838,2
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Household diet and consumption (HCES)",0.0132921574019525,1
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Immunisation",0.0001811281803754,4
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Infant and young child feeding",0.0345451104944762,4
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Infection and inflammation burden",0.0612617929026152,8
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Livestock density",0.0367738305036634,3
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Ruralness, population density, built environment",0.0198799772875753,1
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Satellite embedding",0.139931103443684,8
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Soil characteristics",0.124180050270446,8
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Water and coast proximity",0.0307122440829916,2
"loco","holdout_Malawi","Malawi","child_iron","level",119,"Water and sanitation",0.0467509671061106,5
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Agricultural production, land use",0.0401560682259732,4
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Anaemia and haemoglobin",0.0266193867679969,1
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Built environment",0.0446059217535748,4
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Child anthropometry",0.0441254222830064,3
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Climate and weather",0.163103497843681,7
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Ecosystem productivity/greenness",0.0694784458791615,4
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Education, employment, SES",0.0335747484762874,4
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Food fortification and supplementation",0.0019094124195545,1
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Food prices and supply",0.0132120523121423,3
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Household assets and characteristics",0.0348592422131219,3
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Household diet and consumption (HCES)",0.00309548584109661,1
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Immunisation",0.0108975882382443,5
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Infant and young child feeding",0.0175128206902865,4
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Infection and inflammation burden",0.0572890486089696,8
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Livestock density",0.0403145368035247,4
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Ruralness, population density, built environment",0.00444772199624602,1
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Satellite embedding",0.17562032159271,12
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Soil characteristics",0.156559395454391,10
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Water and coast proximity",0.0255704179609189,2
"loco","holdout_SierraLeone","SierraLeone","child_iron","level",192,"Water and sanitation",0.0370484646391127,6
"pooled","all","all","child_iron","level",206,"Agricultural production, land use",0.0424913422245033,4
"pooled","all","all","child_iron","level",206,"Anaemia and haemoglobin",0.0210501820533283,1
"pooled","all","all","child_iron","level",206,"Built environment",0.0417759315958548,4
"pooled","all","all","child_iron","level",206,"Child anthropometry",0.0382512388225961,4
"pooled","all","all","child_iron","level",206,"Climate and weather",0.174817454040722,8
"pooled","all","all","child_iron","level",206,"Ecosystem productivity/greenness",0.0662460077374084,4
"pooled","all","all","child_iron","level",206,"Education, employment, SES",0.0316172498500585,4
"pooled","all","all","child_iron","level",206,"Food fortification and supplementation",0.00288317693324977,1
"pooled","all","all","child_iron","level",206,"Food prices and supply",0.0136638656108267,3
"pooled","all","all","child_iron","level",206,"Household assets and characteristics",0.0306034383696769,3
"pooled","all","all","child_iron","level",206,"Household diet and consumption (HCES)",0.00225335554345933,1
"pooled","all","all","child_iron","level",206,"Immunisation",0.00949754571493031,5
"pooled","all","all","child_iron","level",206,"Infant and young child feeding",0.0180719825685458,4
"pooled","all","all","child_iron","level",206,"Infection and inflammation burden",0.0607031593411807,9
"pooled","all","all","child_iron","level",206,"Livestock density",0.0460870274626669,4
"pooled","all","all","child_iron","level",206,"Ruralness, population density, built environment",0.00507950700995165,1
"pooled","all","all","child_iron","level",206,"Satellite embedding",0.174692133205497,12
"pooled","all","all","child_iron","level",206,"Soil characteristics",0.163286029174653,10
"pooled","all","all","child_iron","level",206,"Water and coast proximity",0.0265489437998626,2
"pooled","all","all","child_iron","level",206,"Water and sanitation",0.0303804289410283,6
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Agricultural production, land use",0.0503391632856915,4
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Anaemia and haemoglobin",0.0108491973502095,1
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Built environment",0.0399495972801227,4
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Child anthropometry",0.0330628131120619,4
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Climate and weather",0.15818529669498,7
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Ecosystem productivity/greenness",0.0539774453364722,4
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Education, employment, SES",0.0331015988463986,4
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Food fortification and supplementation",0.00132234591229795,1
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Food prices and supply",0.0166451855857305,3
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Household assets and characteristics",0.0282766046103815,3
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Household diet and consumption (HCES)",0.00130329034633819,2
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Immunisation",0.0117294226063975,5
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Infant and young child feeding",0.0299958608683338,3
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Infection and inflammation burden",0.059796272354545,8
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Livestock density",0.0278354759722063,3
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Ruralness, population density, built environment",0.00423435064718827,1
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Satellite embedding",0.201379071013072,11
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Soil characteristics",0.166425212558839,10
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Water and coast proximity",0.0339363261705033,2
"loco","holdout_Gambia","Gambia","child_iron","prev",176,"Water and sanitation",0.03765546944823,6
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Agricultural production, land use",0.0301442917100319,3
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Anaemia and haemoglobin",0.0263893548763631,1
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Built environment",0.0157785573483343,4
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Child anthropometry",0.0308571215422802,4
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Climate and weather",0.169215484002076,7
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Ecosystem productivity/greenness",0.0538004408256987,4
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Education, employment, SES",0.0193665286839975,4
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Food fortification and supplementation",0.00083058756984218,1
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Food prices and supply",0.00316086420988567,3
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Household assets and characteristics",0.0297588768998904,3
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Household diet and consumption (HCES)",-0.00259146930538021,1
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Immunisation",0.0388155976497867,5
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Infant and young child feeding",0.0412055785068788,4
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Infection and inflammation burden",0.0850308693369933,8
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Livestock density",0.0555474367532989,3
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Ruralness, population density, built environment",0.00453028192002923,2
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Satellite embedding",0.172083426345347,11
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Soil characteristics",0.182402064531494,9
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Water and coast proximity",0.0220486634803189,2
"loco","holdout_Ghana","Ghana","child_iron","prev",131,"Water and sanitation",0.0216254431128331,6
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Agricultural production, land use",0.0353080627311154,4
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Anaemia and haemoglobin",0.0166707292576446,1
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Built environment",0.0397943456550935,4
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Child anthropometry",0.0507989119783733,3
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Climate and weather",0.148876246426809,6
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Ecosystem productivity/greenness",0.0518934261651843,3
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Education, employment, SES",0.0723067452824292,3
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Food fortification and supplementation",0.00934265897657081,1
"loco","holdout_Malawi","Malawi","child_iron","prev",119,"Food prices and supply",0.0217533479899524,3
