country,outcome,replicate,n_regions_total,n_regions_anchored,fraction_clusters,clusters_retained,n_retained,pct_survey_used,mae_admin2_pp,bias_admin2_pp,mae_admin1_pp,bias_admin1_pp
Gambia,child_vitA,4,6,6,0.25,17,269,26.4,12.675,-2.154,8.276,-3.502
Gambia,child_vitA,5,6,6,0.25,17,260,25.5,9.436,-1.404,5.173,-2.397
Gambia,child_vitA,6,6,6,0.25,17,256,25.1,11.351,-1.78,7.181,-0.872
Gambia,child_vitA,7,6,6,0.25,17,222,21.8,12.505,-2.284,8.14,-3.135
Gambia,child_vitA,8,6,6,0.25,17,180,17.6,13.005,1.844,8.073,1.542
Gambia,child_vitA,9,6,6,0.25,17,279,27.4,9.643,-4.411,6.795,-2.986
Gambia,child_vitA,10,6,6,0.25,17,225,22.1,11.024,-0.883,6.096,-2.506
Gambia,child_vitA,11,6,6,0.25,17,213,20.9,10.666,-6.225,8.315,-8.315
Gambia,child_vitA,12,6,6,0.25,17,258,25.3,14.268,4.719,8.139,3.083
Gambia,child_vitA,13,6,6,0.25,17,279,27.4,13.002,0.357,7.854,-0.994
Gambia,child_vitA,14,6,6,0.25,17,258,25.3,11.731,3.842,4.182,4.182
Gambia,child_vitA,15,6,6,0.25,17,282,27.6,10.722,-1.188,5.494,1.31
Gambia,child_vitA,16,6,6,0.25,17,288,28.2,9.574,-4.883,6.584,-6.584
Gambia,child_vitA,17,6,6,0.25,17,162,15.9,11.503,-7.612,8.647,-5.251
Gambia,child_vitA,18,6,6,0.25,17,226,22.2,10.229,-1.137,2.266,-0.582
Gambia,child_vitA,19,6,6,0.25,17,222,21.8,12.082,-0.977,7.221,-2.37
Gambia,child_vitA,20,6,6,0.25,17,218,21.4,11.556,-2.091,6.466,-2.19
Gambia,child_vitA,21,6,6,0.25,17,281,27.5,9.772,-1.893,5.703,-0.381
Gambia,child_vitA,22,6,6,0.25,17,228,22.4,10.589,-2.009,6.36,-2.9
Gambia,child_vitA,23,6,6,0.25,17,257,25.2,11.467,-3.224,6.448,-1.334
Gambia,child_vitA,24,6,6,0.25,17,237,23.2,12.58,-0.442,4.698,-0.638
Gambia,child_vitA,25,6,6,0.25,17,230,22.5,10.811,-0.648,5.661,-1.684
Gambia,child_vitA,1,6,6,0.5,35,520,51,9.777,-0.273,2.849,-2.202
Gambia,child_vitA,2,6,6,0.5,35,511,50.1,9.555,1.898,2.403,0.884
Gambia,child_vitA,3,6,6,0.5,35,572,56.1,9.581,2.239,2.12,1.71
Gambia,child_vitA,4,6,6,0.5,35,520,51,10.627,1.266,1.578,0.705
Gambia,child_vitA,5,6,6,0.5,35,542,53.1,10.042,-3.577,5.117,-2.064
Gambia,child_vitA,6,6,6,0.5,35,576,56.5,10.58,1.6,2.172,1.322
Gambia,child_vitA,7,6,6,0.5,35,500,49,9.522,-2.655,3.891,-2.356
Gambia,child_vitA,8,6,6,0.5,35,564,55.3,10.387,-0.868,2.256,-0.94
Gambia,child_vitA,9,6,6,0.5,35,526,51.6,11.154,4.785,3.852,3.852
Gambia,child_vitA,10,6,6,0.5,35,557,54.6,9.196,-0.347,4.3,-2.174
Gambia,child_vitA,11,6,6,0.5,35,545,53.4,10.586,2.374,1.957,0.313
Gambia,child_vitA,12,6,6,0.5,35,447,43.8,10.159,-1.746,2.646,-2.217
Gambia,child_vitA,13,6,6,0.5,35,541,53,10.11,-0.557,2.573,-1.22
Gambia,child_vitA,14,6,6,0.5,35,525,51.5,9.871,-0.084,3.75,-1.836
Gambia,child_vitA,15,6,6,0.5,35,455,44.6,10.33,-2.679,3.419,-3.419
Gambia,child_vitA,16,6,6,0.5,35,473,46.4,11.493,0.395,4.188,0.647
Gambia,child_vitA,17,6,6,0.5,35,471,46.2,11.136,-0.118,2.975,0.072
Gambia,child_vitA,18,6,6,0.5,35,492,48.2,10.8,0.057,5.32,0.564
Gambia,child_vitA,19,6,6,0.5,35,565,55.4,9.858,4.844,4.953,2.639
Gambia,child_vitA,20,6,6,0.5,35,491,48.1,10.396,2.752,2.23,2.23
Gambia,child_vitA,21,6,6,0.5,35,563,55.2,10.098,-0.029,2.349,1.255
Gambia,child_vitA,22,6,6,0.5,35,455,44.6,11.039,0.025,4.283,-1.996
Gambia,child_vitA,23,6,6,0.5,35,502,49.2,9.759,-3.607,3.089,-2.883
Gambia,child_vitA,24,6,6,0.5,35,542,53.1,8.836,-0.806,3.084,-2.043
Gambia,child_vitA,25,6,6,0.5,35,552,54.1,9.911,-0.953,3.941,-0.846
Gambia,child_vitA,1,6,6,0.75,53,742,72.7,9.024,-1.204,1.282,-1.282
Gambia,child_vitA,2,6,6,0.75,53,819,80.3,10.078,0.802,2.388,0.402
Gambia,child_vitA,3,6,6,0.75,53,774,75.9,8.965,0.528,1.595,-0.133
Gambia,child_vitA,4,6,6,0.75,53,787,77.2,9.18,0.237,1.487,0.111
Gambia,child_vitA,5,6,6,0.75,53,751,73.6,9.774,1.155,1.959,1.683
Gambia,child_vitA,6,6,6,0.75,53,763,74.8,10.011,-0.744,2.338,-0.988
Gambia,child_vitA,7,6,6,0.75,53,796,78,9.163,1.647,1.982,1.214
Gambia,child_vitA,8,6,6,0.75,53,811,79.5,9.08,1.049,1.741,-0.543
Gambia,child_vitA,9,6,6,0.75,53,770,75.5,8.886,-1.168,1.575,-1.366
Gambia,child_vitA,10,6,6,0.75,53,841,82.5,8.889,0.788,1.401,0.673
Gambia,child_vitA,11,6,6,0.75,53,805,78.9,9.931,1.25,1.576,1.046
Gambia,child_vitA,12,6,6,0.75,53,724,71,8.545,0.374,2.514,-0.924
Gambia,child_vitA,13,6,6,0.75,53,765,75,9.152,0.341,1.81,-0.695
Gambia,child_vitA,14,6,6,0.75,53,797,78.1,9.735,1.225,1.622,0.983
Gambia,child_vitA,15,6,6,0.75,53,771,75.6,9.228,1.75,1.19,1.19
Gambia,child_vitA,16,6,6,0.75,53,799,78.3,9.831,1.095,1.802,1.24
Gambia,child_vitA,17,6,6,0.75,53,752,73.7,9.61,-0.305,1.964,0.131
Gambia,child_vitA,18,6,6,0.75,53,772,75.7,9.756,-0.074,2.665,-1.119
Gambia,child_vitA,19,6,6,0.75,53,786,77.1,9.489,-0.158,2.279,0.233
Gambia,child_vitA,20,6,6,0.75,53,761,74.6,9.68,0.411,1.802,0.341
Gambia,child_vitA,21,6,6,0.75,53,764,74.9,9.286,-0.276,2.215,0.391
Gambia,child_vitA,22,6,6,0.75,53,770,75.5,9.577,1.325,1.974,0.406
Gambia,child_vitA,23,6,6,0.75,53,802,78.6,9.18,2.316,2.405,1.46
Gambia,child_vitA,24,6,6,0.75,53,781,76.6,9.21,0.72,2.454,-0.768
Gambia,child_vitA,25,6,6,0.75,53,763,74.8,9.005,1.283,2.744,-0.716
Gambia,child_vitA,1,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,2,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,3,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,4,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,5,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,6,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,7,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,8,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,9,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,10,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,11,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,12,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,13,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,14,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,15,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,16,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,17,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,18,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,19,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,20,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,21,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,22,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,23,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,24,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,child_vitA,25,6,6,1,70,1020,100,9.064,0.445,0,0
Gambia,women_vitA,1,6,2,0.25,4,98,6.9,4.081,0.14,2.3,0.705
Gambia,women_vitA,2,6,2,0.25,7,120,8.5,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,3,6,2,0.25,6,85,6,3.331,-2.305,1.739,-1.508
Gambia,women_vitA,4,6,2,0.25,9,163,11.5,3.183,-1.325,1.237,-0.921
Gambia,women_vitA,5,6,2,0.25,4,86,6.1,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,6,6,2,0.25,6,129,9.1,3.4,-1.479,1.486,-0.649
Gambia,women_vitA,7,6,2,0.25,6,125,8.8,3.689,-0.4,1.412,-0.269
Gambia,women_vitA,8,6,2,0.25,4,73,5.2,4.165,0.461,2.392,1.536
Gambia,women_vitA,9,6,2,0.25,6,135,9.6,4.261,0.751,2.048,1.196
Gambia,women_vitA,10,6,2,0.25,7,137,9.7,3.435,-2.406,1.914,-1.444
Gambia,women_vitA,11,6,2,0.25,6,100,7.1,3.539,-0.687,1.322,0.02
Gambia,women_vitA,12,6,2,0.25,4,100,7.1,4.005,-2.418,2.498,-1.579
Gambia,women_vitA,13,6,2,0.25,4,53,3.8,3.526,-1.659,1.408,-0.699
Gambia,women_vitA,14,6,2,0.25,4,86,6.1,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,15,6,2,0.25,7,120,8.5,3.68,-0.676,2.304,0.364
Gambia,women_vitA,16,6,2,0.25,4,55,3.9,3.629,-1.428,1.408,-0.539
Gambia,women_vitA,17,6,2,0.25,4,75,5.3,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,18,6,2,0.25,6,113,8,5.125,1.707,3.356,2.032
Gambia,women_vitA,19,6,2,0.25,4,93,6.6,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,20,6,2,0.25,4,83,5.9,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,21,6,2,0.25,7,123,8.7,5.125,3.122,3.967,3.567
Gambia,women_vitA,22,6,2,0.25,4,65,4.6,8.34,6.655,7.281,7.281
Gambia,women_vitA,23,6,2,0.25,6,102,7.2,4.692,0.77,2.552,1.944
Gambia,women_vitA,24,6,2,0.25,7,156,11,3.389,-2.558,1.903,-1.676
Gambia,women_vitA,25,6,2,0.25,4,50,3.5,3.893,0.417,2.537,1.133
Gambia,women_vitA,1,6,2,0.5,12,272,19.2,4.049,0.357,1.653,0.852
Gambia,women_vitA,2,6,2,0.5,8,147,10.4,3.655,-2.795,1.909,-1.876
Gambia,women_vitA,3,6,2,0.5,8,200,14.2,5.374,1.783,2.397,2.397
Gambia,women_vitA,4,6,2,0.5,13,290,20.5,3.452,-1.657,1.187,-1.112
Gambia,women_vitA,5,6,2,0.5,9,186,13.2,3.658,-2.388,1.73,-1.6
Gambia,women_vitA,6,6,2,0.5,8,143,10.1,4.055,-1.591,1.554,-0.788
Gambia,women_vitA,7,6,2,0.5,12,179,12.7,5.198,2.138,3.116,3.116
Gambia,women_vitA,8,6,2,0.5,15,282,20,3.522,-2.376,1.95,-1.639
Gambia,women_vitA,9,6,2,0.5,14,218,15.4,3.931,-0.045,1.497,0.764
Gambia,women_vitA,10,6,2,0.5,12,217,15.4,3.745,-0.909,1.297,-0.089
Gambia,women_vitA,11,6,2,0.5,8,140,9.9,4.11,0.318,1.49,1.252
Gambia,women_vitA,12,6,2,0.5,14,248,17.6,3.782,-0.269,1.318,0.446
Gambia,women_vitA,13,6,2,0.5,9,264,18.7,3.606,-1.876,1.292,-1.133
Gambia,women_vitA,14,6,2,0.5,14,258,18.3,3.73,-1.557,1.393,-0.661
Gambia,women_vitA,15,6,2,0.5,12,231,16.3,3.846,-0.156,1.125,0.581
Gambia,women_vitA,16,6,2,0.5,15,295,20.9,3.532,-2.641,1.805,-1.718
Gambia,women_vitA,17,6,2,0.5,8,197,13.9,5.049,1.501,1.997,1.997
Gambia,women_vitA,18,6,2,0.5,14,243,17.2,3.803,-0.302,1.581,0.352
Gambia,women_vitA,19,6,2,0.5,8,159,11.3,4.137,-1.171,1.859,-0.145
Gambia,women_vitA,20,6,2,0.5,14,299,21.2,3.76,-1.23,1.321,-0.435
Gambia,women_vitA,21,6,2,0.5,14,278,19.7,3.677,-1.547,1.631,-0.764
Gambia,women_vitA,22,6,2,0.5,8,145,10.3,3.839,-1.907,1.561,-0.881
Gambia,women_vitA,23,6,2,0.5,12,297,21,4.68,1.382,2.001,1.995
Gambia,women_vitA,24,6,2,0.5,13,263,18.6,3.264,-1.807,1.257,-1.119
Gambia,women_vitA,25,6,2,0.5,8,143,10.1,3.875,-1.142,1.307,-0.309
Gambia,women_vitA,1,6,2,0.75,14,289,20.5,3.567,-2.757,1.936,-1.899
Gambia,women_vitA,2,6,2,0.75,14,287,20.3,3.639,-3.007,2.182,-2.182
Gambia,women_vitA,3,6,2,0.75,20,383,27.1,3.222,-2.584,1.956,-1.956
Gambia,women_vitA,4,6,2,0.75,22,440,31.1,3.624,-1.587,1.285,-0.885
Gambia,women_vitA,5,6,2,0.75,28,488,34.5,3.525,-0.811,0.967,-0.221
Gambia,women_vitA,6,6,2,0.75,13,272,19.2,3.684,-2.69,1.834,-1.806
Gambia,women_vitA,7,6,2,0.75,18,363,25.7,3.913,-0.256,1.237,0.543
Gambia,women_vitA,8,6,2,0.75,24,455,32.2,3.512,-2.526,1.799,-1.527
Gambia,women_vitA,9,6,2,0.75,11,206,14.6,3.919,-1.801,1.639,-0.778
Gambia,women_vitA,10,6,2,0.75,11,230,16.3,4.011,-0.739,1.299,0.142
Gambia,women_vitA,11,6,2,0.75,28,517,36.6,3.664,-0.748,1.221,-0.003
Gambia,women_vitA,12,6,2,0.75,18,333,23.6,3.704,-0.573,1.138,0.194
Gambia,women_vitA,13,6,2,0.75,22,412,29.2,3.632,-1.69,1.526,-0.843
Gambia,women_vitA,14,6,2,0.75,18,351,24.8,3.742,-0.486,1.119,0.237
Gambia,women_vitA,15,6,2,0.75,18,342,24.2,3.646,-0.335,1.192,0.407
Gambia,women_vitA,16,6,2,0.75,18,350,24.8,4.943,1.944,2.784,2.784
Gambia,women_vitA,17,6,2,0.75,28,508,36,3.69,-0.089,1.01,0.393
Gambia,women_vitA,18,6,2,0.75,17,353,25,3.975,0.035,1.712,0.716
Gambia,women_vitA,19,6,2,0.75,20,415,29.4,3.218,-1.524,1.537,-1.148
Gambia,women_vitA,20,6,2,0.75,20,446,31.6,3.378,-1.931,1.327,-1.27
Gambia,women_vitA,21,6,2,0.75,14,278,19.7,3.547,-1.863,1.152,-0.929
Gambia,women_vitA,22,6,2,0.75,13,297,21,3.883,-2.4,1.488,-1.464
Gambia,women_vitA,23,6,2,0.75,17,342,24.2,5.136,1.984,2.896,2.896
Gambia,women_vitA,24,6,2,0.75,21,391,27.7,3.887,-1.97,1.324,-1.042
Gambia,women_vitA,25,6,2,0.75,14,321,22.7,3.635,-2.411,1.77,-1.581
Gambia,women_vitA,1,6,2,1,29,567,40.1,3.744,-0.882,1.008,-0.152
Gambia,women_vitA,2,6,2,1,26,549,38.9,3.254,-1.507,0.984,-0.979
Gambia,women_vitA,3,6,2,1,15,341,24.1,4.49,0.535,1.487,1.283
Gambia,women_vitA,4,6,2,1,29,523,37,3.573,-2.062,1.495,-1.197
Gambia,women_vitA,5,6,2,1,16,348,24.6,3.935,-0.494,1.103,0.346
Gambia,women_vitA,6,6,2,1,24,470,33.3,3.823,-0.19,1.008,0.564
Gambia,women_vitA,7,6,2,1,29,567,40.1,3.744,-0.882,1.008,-0.152
Gambia,women_vitA,8,6,2,1,28,516,36.5,3.889,-1.6,1.073,-0.692
Gambia,women_vitA,9,6,2,1,31,602,42.6,3.513,-2.842,1.889,-1.889
Gambia,women_vitA,10,6,2,1,29,523,37,3.573,-2.062,1.495,-1.197
Gambia,women_vitA,11,6,2,1,24,514,36.4,4.452,0.902,1.604,1.604
Gambia,women_vitA,12,6,2,1,18,427,30.2,3.515,-1.946,1.076,-1.066
Gambia,women_vitA,13,6,2,1,18,383,27.1,3.618,-2.605,1.771,-1.771
Gambia,women_vitA,14,6,2,1,37,689,48.8,3.565,-0.541,0.913,-0.002
Gambia,women_vitA,15,6,2,1,29,523,37,3.573,-2.062,1.495,-1.197
Gambia,women_vitA,16,6,2,1,29,567,40.1,3.744,-0.882,1.008,-0.152
Gambia,women_vitA,17,6,2,1,26,549,38.9,3.254,-1.507,0.984,-0.979
Gambia,women_vitA,18,6,2,1,15,341,24.1,4.49,0.535,1.487,1.283
Gambia,women_vitA,19,6,2,1,15,341,24.1,4.49,0.535,1.487,1.283
Gambia,women_vitA,20,6,2,1,15,341,24.1,4.49,0.535,1.487,1.283
Gambia,women_vitA,21,6,2,1,26,549,38.9,3.254,-1.507,0.984,-0.979
Gambia,women_vitA,22,6,2,1,29,567,40.1,3.744,-0.882,1.008,-0.152
Gambia,women_vitA,23,6,2,1,37,689,48.8,3.565,-0.541,0.913,-0.002
Gambia,women_vitA,24,6,2,1,37,689,48.8,3.565,-0.541,0.913,-0.002
Gambia,women_vitA,25,6,2,1,29,567,40.1,3.744,-0.882,1.008,-0.152
Gambia,women_vitA,1,6,3,0.25,6,111,7.9,3.626,-3.059,2.365,-2.365
Gambia,women_vitA,2,6,3,0.25,9,198,14,4.498,-1.678,2.43,-0.158
Gambia,women_vitA,3,6,3,0.25,8,176,12.5,4.276,0.469,2.188,0.909
Gambia,women_vitA,4,6,3,0.25,6,107,7.6,4.723,0.456,1.73,1.4
Gambia,women_vitA,5,6,3,0.25,11,178,12.6,3.334,-1.27,1.45,-1.028
Gambia,women_vitA,6,6,3,0.25,8,147,10.4,4.101,-0.469,1.498,0.327
Gambia,women_vitA,7,6,3,0.25,9,170,12,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,8,6,3,0.25,6,93,6.6,4.878,0.833,2.02,1.972
Gambia,women_vitA,9,6,3,0.25,11,217,15.4,3.645,-2.618,2.078,-2.029
Gambia,women_vitA,10,6,3,0.25,11,204,14.4,4.52,-0.485,1.823,0.24
Gambia,women_vitA,11,6,3,0.25,8,168,11.9,4.611,-1.206,2.094,-0.403
Gambia,women_vitA,12,6,3,0.25,8,174,12.3,5.491,2.203,3.765,3.765
Gambia,women_vitA,13,6,3,0.25,9,207,14.6,3.472,-3.27,2.378,-2.378
Gambia,women_vitA,14,6,3,0.25,6,156,11,4.839,0.032,2.628,1.171
Gambia,women_vitA,15,6,3,0.25,9,150,10.6,4.041,0.224,2.647,1.388
Gambia,women_vitA,16,6,3,0.25,6,122,8.6,4.706,0.109,3.337,1.734
Gambia,women_vitA,17,6,3,0.25,9,164,11.6,3.494,-3.494,2.633,-2.633
Gambia,women_vitA,18,6,3,0.25,11,218,15.4,5.992,3.783,4.03,3.63
Gambia,women_vitA,19,6,3,0.25,9,175,12.4,3.976,-1.929,2.424,-1.279
Gambia,women_vitA,20,6,3,0.25,11,235,16.6,5.054,2.138,2.907,2.907
Gambia,women_vitA,21,6,3,0.25,6,119,8.4,3.582,-1.127,2.008,-0.433
Gambia,women_vitA,22,6,3,0.25,11,191,13.5,3.496,-1.144,1.434,-1.038
Gambia,women_vitA,23,6,3,0.25,6,82,5.8,3.467,-2.281,1.883,-1.088
Gambia,women_vitA,24,6,3,0.25,8,130,9.2,6.161,3.422,4.736,4.736
Gambia,women_vitA,25,6,3,0.25,6,127,9,4.294,-1.987,2.307,-0.811
Gambia,women_vitA,1,6,3,0.5,19,389,27.5,3.867,-2.879,2.251,-1.702
Gambia,women_vitA,2,6,3,0.5,16,352,24.9,4.533,0.464,2.039,0.881
Gambia,women_vitA,3,6,3,0.5,18,346,24.5,4.125,-0.873,1.258,-0.01
Gambia,women_vitA,4,6,3,0.5,19,400,28.3,3.441,-2.635,1.683,-1.683
Gambia,women_vitA,5,6,3,0.5,19,357,25.3,3.57,-2.125,1.384,-1.176
Gambia,women_vitA,6,6,3,0.5,16,302,21.4,4.471,0.851,1.663,1.663
Gambia,women_vitA,7,6,3,0.5,22,433,30.6,4.121,0.799,1.614,1.38
Gambia,women_vitA,8,6,3,0.5,18,387,27.4,3.687,-1.092,1.363,-0.254
Gambia,women_vitA,9,6,3,0.5,16,330,23.4,4.429,-0.121,1.548,0.912
Gambia,women_vitA,10,6,3,0.5,19,389,27.5,3.41,-2.897,2.048,-1.926
Gambia,women_vitA,11,6,3,0.5,22,413,29.2,3.202,-1.408,1.302,-0.904
Gambia,women_vitA,12,6,3,0.5,18,331,23.4,4.665,1.031,1.943,1.789
Gambia,women_vitA,13,6,3,0.5,17,338,23.9,3.701,-0.733,0.794,-0.189
Gambia,women_vitA,14,6,3,0.5,23,414,29.3,3.402,-1.19,1.456,-0.642
Gambia,women_vitA,15,6,3,0.5,16,383,27.1,4.756,0.415,1.793,1.35
Gambia,women_vitA,16,6,3,0.5,17,382,27,3.624,-0.045,1.03,0.609
Gambia,women_vitA,17,6,3,0.5,17,399,28.2,3.147,-1.975,1.234,-1.234
Gambia,women_vitA,18,6,3,0.5,16,312,22.1,3.963,-0.469,1.295,0.207
Gambia,women_vitA,19,6,3,0.5,22,367,26,3.339,-1.698,1.45,-0.929
Gambia,women_vitA,20,6,3,0.5,16,265,18.8,4.919,1.048,2.079,2.079
Gambia,women_vitA,21,6,3,0.5,13,278,19.7,4.292,-1.455,1.5,-0.41
Gambia,women_vitA,22,6,3,0.5,16,356,25.2,5.868,3.187,3.577,3.577
Gambia,women_vitA,23,6,3,0.5,12,207,14.6,3.964,-1.201,1.473,-0.175
Gambia,women_vitA,24,6,3,0.5,12,241,17.1,4.093,-0.443,1.493,0.4
Gambia,women_vitA,25,6,3,0.5,13,291,20.6,3.741,-1.543,1.406,-0.674
Gambia,women_vitA,1,6,3,0.75,23,488,34.5,4.819,0.579,2.003,1.517
Gambia,women_vitA,2,6,3,0.75,30,620,43.9,3.528,-2.116,1.434,-1.074
Gambia,women_vitA,3,6,3,0.75,25,531,37.6,3.957,-0.884,0.926,-0.145
Gambia,women_vitA,4,6,3,0.75,26,638,45.2,3.709,-0.592,0.483,-0.165
Gambia,women_vitA,5,6,3,0.75,23,453,32.1,4.418,0.557,1.514,1.35
Gambia,women_vitA,6,6,3,0.75,30,586,41.5,3.64,-2.843,1.938,-1.871
Gambia,women_vitA,7,6,3,0.75,27,471,33.3,4.658,0.424,1.479,1.133
Gambia,women_vitA,8,6,3,0.75,23,444,31.4,4.487,0.644,1.526,1.526
Gambia,women_vitA,9,6,3,0.75,20,430,30.4,3.747,-1.989,1.388,-1.197
Gambia,women_vitA,10,6,3,0.75,19,400,28.3,4.013,-1.899,1.213,-1.006
Gambia,women_vitA,11,6,3,0.75,29,571,40.4,3.727,-2.627,1.798,-1.756
Gambia,women_vitA,12,6,3,0.75,26,571,40.4,3.561,-1.218,0.744,-0.744
Gambia,women_vitA,13,6,3,0.75,17,378,26.8,4.003,-0.641,1.596,0.057
Gambia,women_vitA,14,6,3,0.75,30,605,42.8,3.543,-2.135,1.248,-1.248
Gambia,women_vitA,15,6,3,0.75,17,362,25.6,4.256,0.401,1.97,1.138
Gambia,women_vitA,16,6,3,0.75,19,441,31.2,4.248,-1.009,1.03,-0.051
Gambia,women_vitA,17,6,3,0.75,17,368,26,4.598,0.448,1.795,1.364
Gambia,women_vitA,18,6,3,0.75,19,391,27.7,3.719,-2.651,1.799,-1.775
Gambia,women_vitA,19,6,3,0.75,33,661,46.8,3.996,-0.078,0.849,0.37
Gambia,women_vitA,20,6,3,0.75,33,613,43.4,4.131,-0.312,1.045,0.317
Gambia,women_vitA,21,6,3,0.75,26,570,40.3,3.514,-0.927,1.048,-0.479
Gambia,women_vitA,22,6,3,0.75,27,522,36.9,4.005,-1.652,1.151,-0.778
Gambia,women_vitA,23,6,3,0.75,24,460,32.6,4.171,0.048,1.616,1.041
Gambia,women_vitA,24,6,3,0.75,26,557,39.4,3.564,-1.133,0.778,-0.613
Gambia,women_vitA,25,6,3,0.75,19,411,29.1,4.364,-2.041,1.88,-0.995
Gambia,women_vitA,1,6,3,1,45,885,62.6,3.894,0.003,0.749,0.479
Gambia,women_vitA,2,6,3,1,23,493,34.9,4.266,-0.324,0.994,0.525
Gambia,women_vitA,3,6,3,1,37,719,50.9,3.763,-1.113,0.926,-0.344
Gambia,women_vitA,4,6,3,1,23,493,34.9,4.266,-0.324,0.994,0.525
Gambia,women_vitA,5,6,3,1,47,920,65.1,3.298,-1.545,0.983,-0.983
Gambia,women_vitA,6,6,3,1,31,615,43.5,4.145,-0.066,0.926,0.704
Gambia,women_vitA,7,6,3,1,31,659,46.6,4.67,0.831,1.504,1.504
Gambia,women_vitA,8,6,3,1,45,885,62.6,3.894,0.003,0.749,0.479
Gambia,women_vitA,9,6,3,1,32,666,47.1,4.104,0.124,0.932,0.837
Gambia,women_vitA,10,6,3,1,36,712,50.4,4.121,-0.588,0.805,0.149
Gambia,women_vitA,11,6,3,1,23,493,34.9,4.266,-0.324,0.994,0.525
Gambia,women_vitA,12,6,3,1,31,615,43.5,4.145,-0.066,0.926,0.704
Gambia,women_vitA,13,6,3,1,23,493,34.9,4.266,-0.324,0.994,0.525
Gambia,women_vitA,14,6,3,1,25,528,37.4,4.043,-2.102,1.173,-1.173
Gambia,women_vitA,15,6,3,1,39,754,53.4,3.642,-2.554,1.64,-1.64
Gambia,women_vitA,16,6,3,1,38,747,52.9,3.954,-2.321,1.293,-1.293
Gambia,women_vitA,17,6,3,1,47,920,65.1,3.298,-1.545,0.983,-0.983
Gambia,women_vitA,18,6,3,1,39,754,53.4,3.642,-2.554,1.64,-1.64
Gambia,women_vitA,19,6,3,1,37,719,50.9,3.763,-1.113,0.926,-0.344
Gambia,women_vitA,20,6,3,1,36,712,50.4,4.121,-0.588,0.805,0.149
Gambia,women_vitA,21,6,3,1,45,841,59.5,3.574,-0.782,0.822,-0.223
Gambia,women_vitA,22,6,3,1,31,659,46.6,4.67,0.831,1.504,1.504
Gambia,women_vitA,23,6,3,1,34,745,52.7,3.459,-0.85,0.444,-0.277
Gambia,women_vitA,24,6,3,1,23,493,34.9,4.266,-0.324,0.994,0.525
Gambia,women_vitA,25,6,3,1,31,659,46.6,4.67,0.831,1.504,1.504
Gambia,women_vitA,1,6,4,0.25,11,199,14.1,4.365,-2.067,1.842,-1.17
Gambia,women_vitA,2,6,4,0.25,10,230,16.3,3.95,-1.107,1.256,-0.269
Gambia,women_vitA,3,6,4,0.25,11,172,12.2,4.52,-0.427,1.977,0.361
Gambia,women_vitA,4,6,4,0.25,13,206,14.6,5.071,1.348,2.125,1.726
Gambia,women_vitA,5,6,4,0.25,11,246,17.4,3.434,-3.235,2.389,-2.158
Gambia,women_vitA,6,6,4,0.25,13,243,17.2,4.411,0.912,2.911,1.008
Gambia,women_vitA,7,6,4,0.25,10,194,13.7,5.523,0.93,4.199,2.789
Gambia,women_vitA,8,6,4,0.25,10,207,14.6,3.088,-1.566,1.846,-1.198
Gambia,women_vitA,9,6,4,0.25,13,222,15.7,3.598,-1.754,1.6,-1.102
Gambia,women_vitA,10,6,4,0.25,11,230,16.3,3.632,-1.906,2.567,-0.758
Gambia,women_vitA,11,6,4,0.25,10,246,17.4,4.835,0.674,2.369,1.476
