"group","predictor","meta_z","mu","tau2","k_countries","sign_agree","p_perm","p_fwer","domain","q_bh_perm"
"child_iron","dhs_c_fg_grains",-0.984298290738484,-0.747549899622871,1.30720882635871,4,2,0.282358820589705,1,"Dietary diversity",0.455930043636191
"child_iron","dhs_c_fg_roots",0.0771246910052402,0.0385623455026201,0,4,2,0.936031984007996,1,"Dietary diversity",0.961817989077087
"child_iron","dhs_c_fg_legumes",0.632008079543052,0.378149542217287,0.431996276388949,4,3,0.497751124437781,1,"Dietary diversity",0.663075605054616
"child_iron","dhs_c_fg_dairy",-1.54830187929271,-0.774150939646355,0,4,3,0.0769615192403798,1,"Dietary diversity",0.235300382595587
"child_iron","dhs_c_fg_flesh",0.194740247321484,0.0973701236607419,0,4,2,0.809095452273863,1,"Dietary diversity",0.915087910590159
"child_iron","dhs_c_fg_vitA_fruitveg",-1.28066889647357,-0.640334448236785,0,4,3,0.159420289855072,1,"Dietary diversity",0.34571958206943
"child_iron","dhs_c_fg_other_fruitveg",-1.15742896129391,-0.791959334851128,0.872738183747173,4,3,0.19640179910045,1,"Dietary diversity",0.385567742444567
"child_iron","dhs_c_diet_groups_n",-1.39834790333469,-0.946878634145434,0.834079489657971,4,2,0.11944027986007,1,"Dietary diversity",0.295041221111299
"child_iron","dhs_c_vita_capsule",0.181208449592179,0.0906042247960896,0,4,3,0.858570714642679,1,"Food fortification and supplementation",0.931493673453129
"child_iron","dhs_c_deworm_6mo",0.103930515573234,0.0724843386249627,0.945638668648355,4,3,0.918540729635182,1,"Food fortification and supplementation",0.954299239269254
"child_iron","dhs_hh_horses",1.16682713842462,0.583413569212311,0,4,3,0.190404797601199,1,"Agricultural production, land use",0.379791387728596
"child_iron","dhs_hh_horses_any",1.21846891054523,0.609234455272614,0,4,3,0.173413293353323,1,"Agricultural production, land use",0.357365516136959
"child_iron","dhs_hh_sheep_any",0.966328689131833,0.672310788616496,0.936200845502851,4,2,0.304347826086957,1,"Agricultural production, land use",0.482604036964569
"child_iron","dhs_hh_chickens",0.306580861275229,0.180857927396951,0.392018511236792,4,2,0.729635182408796,1,"Agricultural production, land use",0.863980708058669
"child_iron","dhs_hh_chickens_any",0.886669597032329,0.624583208632923,0.984800980218665,4,2,0.331834082958521,1,"Agricultural production, land use",0.507270954686591
"child_iron","dhs_hh_livestock_total",1.27813757019051,0.855612094355951,0.792497750047092,4,2,0.159420289855072,1,"Agricultural production, land use",0.34571958206943
"child_iron","dhs_hh_livestock_any",1.09690978368388,0.782115490148319,1.03357383714735,4,2,0.229885057471264,1,"Agricultural production, land use",0.412057129330072
"child_iron","dhs_hh_agland_ha",1.01276945285594,0.506384726427972,0,4,4,0.270364817591204,1,"Agricultural production, land use",0.44787119714479
"child_iron","dhs_hh_agland_any",0.0152924018362184,0.00882907231669664,0,3,1,0.986006996501749,1,"Agricultural production, land use",0.991322398100141
"child_iron","dhs_hh_owns_land",1.08728661099271,0.597782814191859,0.209090368446064,4,2,0.236381809095452,1,"Agricultural production, land use",0.419636153487237
"child_iron","dhs_hh_cook_indoors",-0.202732554054082,-0.202732554054082,0,1,1,0.831084457771114,1,"Built environment",0.927026039219196
"child_vitA","access_healthcare_min",0.170288698633634,0.0851443493168172,0,4,3,0.852573713143428,1,"Built environment",0.916455317010083
"child_vitA","aef_A00",-1.14414083309669,-0.837907632737331,1.14532608664798,4,3,0.206896551724138,1,"Agricultural production, land use",0.383942357179619
"child_vitA","aef_A01",0.316368117047431,0.292840813934117,2.42718684778875,4,2,0.743628185907046,1,"Agricultural production, land use",0.845650345558928
"child_vitA","aef_A04",-0.76274538412116,-0.566792242520635,1.20876041453165,4,2,0.420289855072464,1,"Agricultural production, land use",0.600644122383253
"child_vitA","aef_A06",-1.42898689465264,-1.0538021406525,1.17531248525899,4,2,0.121939030484758,1,"Agricultural production, land use",0.297048250068514
"child_vitA","aef_A07",-0.631909690376838,-0.318309588489394,0.0149611125379942,4,3,0.506746626686657,1,"Agricultural production, land use",0.667902797717749
"child_vitA","aef_A09",-1.3226133218825,-0.903972517963327,0.868549730228636,4,3,0.143928035982009,1,"Agricultural production, land use",0.316891554222889
"child_vitA","aef_A10",0.0318592535457625,0.0180924664256266,0.28998407740409,4,2,0.975012493753123,1,"Agricultural production, land use",0.977633495080417
"child_vitA","aef_A11",-0.952648112529387,-0.513434999571114,0.161892394386667,4,2,0.310844577711144,1,"Agricultural production, land use",0.493662067271449
"child_vitA","aef_A12",0.174682327194133,0.159444590211277,2.33258803219333,4,1,0.865067466266867,1,"Agricultural production, land use",0.921914756907261
"child_vitA","aef_A13",1.68195620829214,0.951854381229755,0.281066425685103,4,3,0.0769615192403798,1,"Agricultural production, land use",0.242328835582209
"child_vitA","aef_A14",1.15216801980045,0.751421909820274,0.701359405138733,4,2,0.217391304347826,1,"Agricultural production, land use",0.395546129374337
"child_vitA","aef_A16",0.0707441470478436,0.0356473810904537,0.0156269579098905,4,2,0.937031484257871,1,"Agricultural production, land use",0.960122678386834
"child_vitA","aef_A17",1.69529764074642,0.847648820373208,0,4,3,0.0569715142428786,1,"Agricultural production, land use",0.208124093293159
"child_vitA","aef_A18",0.916059391599177,0.458029695799588,0,4,3,0.32783608195902,1,"Agricultural production, land use",0.513793523406364
"child_vitA","aef_A19",-0.0128458728706509,-0.00642293643532547,0,4,2,0.986506746626687,1,"Agricultural production, land use",0.986506746626687
"child_vitA","aef_A20",1.12274607810648,0.60946434204174,0.178673449312237,4,2,0.203398300849575,1,"Agricultural production, land use",0.383169526347937
"child_vitA","aef_A21",-1.02923554919286,-0.631990380785507,0.508173728903458,4,2,0.266866566716642,1,"Agricultural production, land use",0.440447917634103
"child_vitA","aef_A22",0.757703422758714,0.378851711379357,0,4,3,0.39880059970015,1,"Agricultural production, land use",0.581064936281859
"child_vitA","aef_A24",1.5417394441649,0.796184857148265,0.0667578583660686,4,3,0.0854572713643178,1,"Agricultural production, land use",0.252980652530877
"child_vitA","aef_A25",-0.374074801697764,-0.232450328084708,0.544555113290553,4,3,0.679660169915043,1,"Agricultural production, land use",0.796465403661806
"child_vitA","aef_A26",-0.491965614014094,-0.327954938455598,0.777537795621239,4,2,0.601699150424788,1,"Agricultural production, land use",0.742551166660894
"child_vitA","aef_A27",-0.14272125642796,-0.0713606282139798,0,4,2,0.868565717141429,1,"Agricultural production, land use",0.923005733600436
"child_vitA","aef_A28",1.2851331668791,0.821711448681371,0.63531870032071,4,3,0.158420789605197,1,"Agricultural production, land use",0.330117064372841
"child_vitA","aef_A29",-0.169585293604368,-0.0847926468021842,0,4,3,0.858570714642679,1,"Agricultural production, land use",0.91761282682441
"child_vitA","aef_A30",-1.50386744045975,-2.02040897455183,6.2197050549634,4,4,0.107946026986507,1,"Agricultural production, land use",0.282199178188683
"child_vitA","aef_A31",-0.0467513383953182,-0.0291405587852237,0.554059509864451,4,2,0.958020989505247,1,"Agricultural production, land use",0.971037579036569
"child_vitA","aef_A32",-1.48192555789104,-0.74096277894552,0,4,4,0.0939530234882559,1,"Agricultural production, land use",0.260969515242379
