"country","outcome","cluster","Admin1","Admin2","lat","lon","urban","date_med","month_med","n_raw","n_raw_cont","n_kish","n_eff","n_eff_cont","y_prev","y_level","sd_level"
"SierraLeone","women_vitA","46","Eastern","Kenema",7.574175,-11.44978625,NA,"2013-11-05",11,14,14,8.712,8.712,8.712,0,-0.371740169312275,0.423962022894522
"SierraLeone","women_vitA","47","Southern","Bonthe",7.5361111,-12.4958333,NA,"2013-11-29",11,14,14,12.0849673202614,12.0849673202614,12.0849673202614,0,-0.383441401281496,0.242051969171669
"SierraLeone","women_vitA","48","Southern","Moyamba",8.326808421,-12.21636526,NA,"2013-12-04",12,6,6,3.66666666666667,3.66666666666667,3.66666666666667,0,-0.438483817609226,0.561065376927635
"SierraLeone","women_vitA","49","Southern","Pujehun",7.359343333,-11.72392833,NA,"2013-11-25",11,18,18,15.1142857142857,15.1142857142857,15.1142857142857,0,-0.256716495379781,0.185690456004037
"SierraLeone","women_vitA","5","Eastern","Kenema",7.3752,-11.2864,NA,"2013-11-22",11,18,18,16,16,16,0,-0.301830881699584,0.308970657331854
"SierraLeone","women_vitA","50","Western","Western Urban",8.42828,-13.28003,NA,"2013-11-08",11,14,14,9.33179723502304,9.33179723502304,9.33179723502304,0.0444444444444444,-0.178556271217439,0.291618644564549
"SierraLeone","women_vitA","51","Western","Western Rural",8.213522174,-13.10116348,NA,"2013-11-17",11,11,11,7.71428571428571,7.71428571428571,7.71428571428571,0,-0.251616342626409,0.263413112173164
"SierraLeone","women_vitA","52","Western","Western Urban",8.485535294,-13.23975824,NA,"2013-12-03",12,18,18,15.2344827586207,15.2344827586207,15.2344827586207,0.0851063829787234,-0.368874207528838,0.454854871781136
"SierraLeone","women_vitA","53","Western","Western Urban",8.4775574,-13.2025238,NA,"2013-11-22",11,14,14,11.7647058823529,11.7647058823529,11.7647058823529,0,-0.252864057266689,0.319496474241173
"SierraLeone","women_vitA","54","Western","Western Urban",8.467121,-13.1951,NA,"2013-11-17",11,13,13,10.3764705882353,10.3764705882353,10.3764705882353,0,-0.333589878220332,0.315882937280824
"SierraLeone","women_vitA","55","Western","Western Urban",8.465295,-13.193862,NA,"2013-11-28",11,14,14,9.33333333333333,9.33333333333333,9.33333333333333,0,-0.176051907896774,0.276633448037085
"SierraLeone","women_vitA","56","Western","Western Rural",8.277641667,-13.11214167,NA,"2013-12-04",12,18,18,12.099730458221,12.099730458221,12.099730458221,0,-0.407099280742207,0.290483546559052
"SierraLeone","women_vitA","57","Western","Western Urban",8.4721055,-13.1955379,NA,"2013-11-13",11,12,12,9.38888888888889,9.38888888888889,9.38888888888889,0.0384615384615385,-0.333670801688268,0.430533755478269
"SierraLeone","women_vitA","58","Western","Western Rural",8.461325,-13.17132292,NA,"2013-11-29",11,19,19,15.1381381381381,15.1381381381381,15.1381381381381,0,-0.443615406951516,0.205216709705249
"SierraLeone","women_vitA","59","Western","Western Urban",8.4885907,-13.2648135,NA,"2013-11-12",11,11,11,11,11,11,0,-0.445532344507598,0.301044699475473
"SierraLeone","women_vitA","6","Eastern","Kono",8.5765,-10.879,NA,"2013-12-04",12,5,5,4.45454545454545,4.45454545454545,4.45454545454545,0,-0.419654060371031,0.272670508698443
"SierraLeone","women_vitA","60","Northern","Port Loko",8.766667,-12.7875,NA,"2013-11-12",11,12,12,8.56637168141593,8.56637168141593,8.56637168141593,0.136363636363636,-0.426879798327859,0.586469670902907
"SierraLeone","women_vitA","7","Eastern","Kono",8.614,-11.0762,NA,"2013-12-04",12,6,6,5.82758620689655,5.82758620689655,5.82758620689655,0,-0.41715849031309,0.293112362167173
"SierraLeone","women_vitA","8","Northern","Bombali",9.1502,-11.9595,NA,"2013-11-20",11,5,5,3.45714285714286,3.45714285714286,3.45714285714286,0,-0.55222425884708,0.220651219608854
"SierraLeone","women_vitA","9","Northern","Bombali",8.7646,-12.0816,NA,"2013-11-22",11,10,10,8.94771241830065,8.94771241830065,8.94771241830065,0,-0.151351470083605,0.121420302368293
"SierraLeone","child_iron","1","Eastern","Kailahun",7.8911,-10.6583,NA,"2013-11-19",11,9,9,7.53846153846154,7.53846153846154,7.53846153846154,0.285714285714286,-3.60535122169066,1.03060752676296
"SierraLeone","child_iron","10","Northern","Port Loko",8.490389,-13.079095,NA,"2013-11-23",11,7,7,6.23076923076923,6.23076923076923,6.23076923076923,0.111111111111111,-3.55258198662759,0.577464920048518
"SierraLeone","child_iron","11","Northern","Port Loko",8.759411,-12.824133,NA,"2013-11-11",11,9,9,6.73684210526316,6.73684210526316,6.73684210526316,0.0625,-4.46883606669865,0.998086155019338
"SierraLeone","child_iron","12","Northern","Kambia",9.1866,-12.89985,NA,"2013-11-12",11,8,8,7.25806451612903,7.25806451612903,7.25806451612903,0,-3.56137504519673,0.697848991737805
"SierraLeone","child_iron","13","Northern","Koinadugu",9.5308619,-11.5248055,NA,"2013-11-28",11,14,14,11.9189189189189,11.9189189189189,11.9189189189189,0.0952380952380952,-3.71755885271913,0.808736806051438
"SierraLeone","child_iron","14","Northern","Koinadugu",9.50678,-11.57144,NA,"2013-11-28",11,11,11,10.2857142857143,10.2857142857143,10.2857142857143,0.25,-3.04233246773031,0.814723407475639
"SierraLeone","child_iron","15","Northern","Port Loko",9.087961,-12.748478,NA,"2013-11-23",11,6,6,5.45161290322581,5.45161290322581,5.45161290322581,0,-3.29893518997452,0.527761299493356
"SierraLeone","child_iron","16","Northern","Port Loko",8.4889107,-12.6381274,NA,"2013-11-19",11,6,6,4.33333333333333,4.33333333333333,4.33333333333333,0,-4.00885281998226,0.844063530621644
"SierraLeone","child_iron","17","Northern","Port Loko",8.6058,-12.9622,NA,"2013-11-15",11,12,12,10.3142857142857,10.3142857142857,10.3142857142857,0,-3.75385060621572,0.626315194576499
"SierraLeone","child_iron","18","Northern","Tonkolili",8.556746111,-11.84418611,NA,"2013-11-21",11,14,14,11.1111111111111,11.1111111111111,11.1111111111111,0,-4.06149966804327,0.553400014067332
"SierraLeone","child_iron","19","Northern","Tonkolili",8.953627391,-11.83887522,NA,"2013-11-21",11,13,13,8.64705882352941,8.64705882352941,8.64705882352941,0,-4.17265966307296,0.873910031232355
"SierraLeone","child_iron","2","Eastern","Kailahun",8.0598,-10.7384,NA,"2013-11-28",11,5,5,4.26315789473684,4.26315789473684,4.26315789473684,0,-4.00135284053182,0.529337550163867
"SierraLeone","child_iron","20","Southern","Bo",7.890714,-11.9045135,NA,"2013-12-04",12,7,7,5.53846153846154,5.53846153846154,5.53846153846154,0,-4.54459672489915,0.513044561439376
"SierraLeone","child_iron","21","Southern","Bo",8.219030417,-11.48851458,NA,"2013-11-15",11,16,16,13.5641025641026,13.5641025641026,13.5641025641026,0,-3.95936319533708,0.578654161764856
"SierraLeone","child_iron","22","Southern","Bo",8.216133478,-11.63062696,NA,"2013-11-22",11,10,10,9,9,9,0.0833333333333333,-3.9563239411658,0.92968103060787
"SierraLeone","child_iron","23","Southern","Bonthe",7.5563225,-12.024399,NA,"2013-11-26",11,12,12,10.7560975609756,10.7560975609756,10.7560975609756,0,-4.12167187973686,0.70918219579648
"SierraLeone","child_iron","24","Southern","Bonthe",7.352934,-12.1364,NA,"2013-12-03",12,7,7,5.76923076923077,5.76923076923077,5.76923076923077,0,-4.21896294839797,0.774166734914265
"SierraLeone","child_iron","25","Southern","Bonthe",7.760902143,-12.280585,NA,"2013-11-29",11,9,9,7.34782608695652,7.34782608695652,7.34782608695652,0.0769230769230769,-3.80014781810782,0.761469031171367
"SierraLeone","child_iron","26","Southern","Moyamba",8.209591053,-12.85921684,NA,"2013-12-01",12,11,11,8.3968253968254,8.3968253968254,8.3968253968254,0.130434782608696,-3.53756162435889,0.975222692884994
"SierraLeone","child_iron","27","Southern","Pujehun",7.353529565,-11.6971287,NA,"2013-11-11",11,8,8,6.93954666466148,6.93954666466148,6.93954666466148,0,-4.20616588881474,0.605594152028881
"SierraLeone","child_iron","28","Southern","Pujehun",7.23852,-11.30564,NA,"2013-11-15",11,9,9,7.34782608695652,7.34782608695652,7.34782608695652,0,-3.97242893435252,0.624574717339684
"SierraLeone","child_iron","29","Western","Western Rural",8.33517,-13.0083325,NA,"2013-11-09",11,6,6,5.44444444444444,5.44444444444444,5.44444444444444,0,-3.89093852142447,0.699713445784016
"SierraLeone","child_iron","3","Southern","Pujehun",7.4959,-11.7498,NA,"2013-11-30",11,13,13,11.6551724137931,11.6551724137931,11.6551724137931,0,-3.94714045139173,0.765131868011556
"SierraLeone","child_iron","30","Western","Western Rural",8.37737619,-13.1333119,NA,"2013-11-24",11,8,8,6.76,6.76,6.76,0.153846153846154,-3.7723560452062,0.973801785334939
"SierraLeone","child_iron","31","Eastern","Kailahun",7.994711667,-10.95162667,NA,"2013-11-19",11,5,5,5,5,5,0,-4.35786498880525,1.00377503390467
"SierraLeone","child_iron","32","Eastern","Kenema",7.581254091,-11.18653273,NA,"2013-11-21",11,7,7,6.54545454545454,6.54545454545454,6.54545454545454,0,-3.90722631580126,1.04806597772398
"SierraLeone","child_iron","33","Southern","Bo",8.30985,-11.62052,NA,"2013-11-18",11,7,7,6.23076923076923,6.23076923076923,6.23076923076923,0,-4.20411308052446,0.438852332609755
"SierraLeone","child_iron","34","Eastern","Kenema",7.51971,-11.1152287,NA,"2013-11-03",11,3,3,2.66666666666667,2.66666666666667,2.66666666666667,0,-4.27024900459239,0.937010803941853
"SierraLeone","child_iron","35","Eastern","Kono",8.621400435,-11.04688478,NA,"2013-11-29",11,11,11,9.14285714285714,9.14285714285714,9.14285714285714,0,-3.53543599361534,0.622691012410452
"SierraLeone","child_iron","36","Eastern","Kono",8.64770087,-10.96195739,NA,"2013-11-28",11,9,9,7.25806451612903,7.25806451612903,7.25806451612903,0,-3.58118098924608,0.434343533016645
"SierraLeone","child_iron","37","Northern","Bombali",9.302216,-12.145164,NA,"2013-11-24",11,6,6,5.44444444444444,5.44444444444444,5.44444444444444,0.285714285714286,-3.26120655927534,1.26349671767716
"SierraLeone","child_iron","38","Northern","Tonkolili",8.527432632,-12.02959947,NA,"2013-11-18",11,5,5,4.48148148148148,4.48148148148148,4.48148148148148,0,-4.04979844489013,0.852255627711938
"SierraLeone","child_iron","39","Northern","Kambia",8.92313,-13.0397675,NA,"2013-11-21",11,18,18,15.0058808347692,15.0058808347692,15.0058808347692,0.0952364495559879,-3.87157536414254,0.791560851049301
"SierraLeone","child_iron","4","Eastern","Kono",8.7471,-11.1418,NA,"2013-11-20",11,8,8,6.53333333333333,6.53333333333333,6.53333333333333,0,-3.78212974641639,0.833190377230955
"SierraLeone","child_iron","40","Northern","Koinadugu",9.585,-11.55212667,NA,"2013-11-28",11,6,6,5.4,5.4,5.4,0.111111111111111,-3.69443147108939,0.658569688786624
"SierraLeone","child_iron","41","Western","Western Rural",8.3637,-13.108,NA,"2013-11-18",11,7,7,6.25,6.25,6.25,0.1,-3.70296723095772,0.786767130115063
"SierraLeone","child_iron","42","Western","Western Urban",8.4790177,-13.253133,NA,"2013-11-09",11,5,5,4,4,4,0,-3.32045924033022,0.537292814657249
"SierraLeone","child_iron","43","Northern","Tonkolili",8.719721364,-11.94014091,NA,"2013-11-22",11,8,8,7.11764705882353,7.11764705882353,7.11764705882353,0.181818181818182,-3.76148056324295,0.887118231235892
"SierraLeone","child_iron","44","Eastern","Kenema",7.56127,-11.29470043,NA,"2013-11-14",11,10,10,9,9,9,0.0833333333333333,-3.70154711090083,0.652020213974883
"SierraLeone","child_iron","45","Eastern","Kenema",7.573734444,-11.45542056,NA,"2013-12-02",12,4,4,3.6,3.6,3.6,0,-4.20813781526359,0.286619878181237
"SierraLeone","child_iron","46","Eastern","Kenema",7.574175,-11.44978625,NA,"2013-11-05",11,6,6,5.33333333333333,5.33333333333333,5.33333333333333,0,-4.31393062006888,0.580183337748743
"SierraLeone","child_iron","47","Southern","Bonthe",7.5361111,-12.4958333,NA,"2013-11-29",11,6,6,6,6,6,0,-3.68166191912521,0.942541613720532
"SierraLeone","child_iron","48","Southern","Moyamba",8.326808421,-12.21636526,NA,"2013-12-04",12,3,3,2.66666666666667,2.66666666666667,2.66666666666667,0,-3.70008049362487,0.445597493783477
"SierraLeone","child_iron","49","Southern","Pujehun",7.359343333,-11.72392833,NA,"2013-11-25",11,4,4,3.6,3.6,3.6,0,-4.86080180855132,0.357597838532388
"SierraLeone","child_iron","5","Eastern","Kenema",7.3752,-11.2864,NA,"2013-11-22",11,8,8,6.76,6.76,6.76,0.153846153846154,-3.19281199242177,1.1382815663308
"SierraLeone","child_iron","50","Western","Western Urban",8.42828,-13.28003,NA,"2013-11-08",11,3,3,2.66666666666667,2.66666666666667,2.66666666666667,0,-4.52348785834678,0.436262990204785
"SierraLeone","child_iron","51","Western","Western Rural",8.213522174,-13.10116348,NA,"2013-11-17",11,3,3,2.27272727272727,2.27272727272727,2.27272727272727,0.2,-3.33426009984642,0.765700494497468
"SierraLeone","child_iron","52","Western","Western Urban",8.485535294,-13.23975824,NA,"2013-12-03",12,6,6,5.44444444444444,5.44444444444444,5.44444444444444,0.142857142857143,-3.52134823306334,1.06337680477166
"SierraLeone","child_iron","53","Western","Western Urban",8.4775574,-13.2025238,NA,"2013-11-22",11,4,4,2.77777777777778,2.77777777777778,2.77777777777778,0,-4.15730796324282,1.23670315989101
"SierraLeone","child_iron","54","Western","Western Urban",8.467121,-13.1951,NA,"2013-11-17",11,9,9,8.06666666666667,8.06666666666667,8.06666666666667,0,-4.18842468930778,0.654044095780829
"SierraLeone","child_iron","55","Western","Western Urban",8.465295,-13.193862,NA,"2013-11-28",11,6,6,4.57142857142857,4.57142857142857,4.57142857142857,0,-3.34845888760444,0.724958168199797
"SierraLeone","child_iron","56","Western","Western Rural",8.277641667,-13.11214167,NA,"2013-12-04",12,9,9,6,6,6,0.0833333333333333,-3.55241424522017,0.643068065450595
"SierraLeone","child_iron","57","Western","Western Urban",8.4721055,-13.1955379,NA,"2013-11-13",11,3,3,2.66666666666667,2.66666666666667,2.66666666666667,0,-3.98006117327059,0.912191399278794
"SierraLeone","child_iron","58","Western","Western Rural",8.461325,-13.17132292,NA,"2013-11-29",11,9,9,8.33333333333333,8.33333333333333,8.33333333333333,0,-3.64997177369109,0.681229661443207
"SierraLeone","child_iron","59","Western","Western Urban",8.4885907,-13.2648135,NA,"2013-11-12",11,5,5,4.45454545454546,4.45454545454546,4.45454545454546,0,-3.69994016170415,0.797985914982314
"SierraLeone","child_iron","6","Eastern","Kono",8.5765,-10.879,NA,"2013-12-04",12,17,17,14.695652173913,14.695652173913,14.695652173913,0.115384615384615,-3.31228396298892,1.19545313622478
"SierraLeone","child_iron","60","Northern","Port Loko",8.766667,-12.7875,NA,"2013-11-12",11,7,7,6.23076923076923,6.23076923076923,6.23076923076923,0,-3.93372966597511,1.04908864127299
"SierraLeone","child_iron","7","Eastern","Kono",8.614,-11.0762,NA,"2013-12-04",12,9,9,8.06666666666667,8.06666666666667,8.06666666666667,0.181818181818182,-3.29945789005206,0.839060868530406
"SierraLeone","child_iron","8","Northern","Bombali",9.1502,-11.9595,NA,"2013-11-20",11,8,8,6.36842105263158,6.36842105263158,6.36842105263158,0,-3.98079784025086,0.540012045044344
"SierraLeone","child_iron","9","Northern","Bombali",8.7646,-12.0816,NA,"2013-11-22",11,12,12,8.64705882352941,8.64705882352941,8.64705882352941,0,-3.86870718162709,0.584425226543087
"SierraLeone","women_iron","1","Eastern","Kailahun",7.8911,-10.6583,NA,"2013-11-19",11,18,18,16.3333333333333,16.3333333333333,16.3333333333333,0.142857142857143,-3.35535459329063,0.648166260181754
"SierraLeone","women_iron","10","Northern","Port Loko",8.490389,-13.079095,NA,"2013-11-23",11,11,11,7.57894736842105,7.57894736842105,7.57894736842105,0.25,-3.30489986050926,0.733705259596167
"SierraLeone","women_iron","11","Northern","Port Loko",8.759411,-12.824133,NA,"2013-11-11",11,11,11,8.01818181818182,8.01818181818182,8.01818181818182,0.238095238095238,-3.35201217318784,0.619822544834145
"SierraLeone","women_iron","12","Northern","Kambia",9.1866,-12.89985,NA,"2013-11-12",11,7,7,5.55555555555556,5.55555555555556,5.55555555555556,0,-3.66899865091897,0.468550631093282
"SierraLeone","women_iron","13","Northern","Koinadugu",9.5308619,-11.5248055,NA,"2013-11-28",11,13,13,10.9408284023669,10.9408284023669,10.9408284023669,0.186046511627907,-3.39871360391584,0.747725480909348
"SierraLeone","women_iron","14","Northern","Koinadugu",9.50678,-11.57144,NA,"2013-11-28",11,15,15,12.448275862069,12.448275862069,12.448275862069,0.631578947368421,-2.77703268788407,0.904709091392651
"SierraLeone","women_iron","15","Northern","Port Loko",9.087961,-12.748478,NA,"2013-11-23",11,13,13,9.95854922279793,9.95854922279793,9.95854922279793,0.0967741935483871,-3.52143676852802,0.493994043267549
"SierraLeone","women_iron","16","Northern","Port Loko",8.4889107,-12.6381274,NA,"2013-11-19",11,19,19,15.8487804878049,15.8487804878049,15.8487804878049,0.175438596491228,-3.57980078532807,0.769137062813097
"SierraLeone","women_iron","17","Northern","Port Loko",8.6058,-12.9622,NA,"2013-11-15",11,14,14,8.98130841121495,8.98130841121495,8.98130841121495,0.0645161290322581,-3.51818777937035,0.727060930395851
"SierraLeone","women_iron","18","Northern","Tonkolili",8.556746111,-11.84418611,NA,"2013-11-21",11,18,18,15.1142857142857,15.1142857142857,15.1142857142857,0.304347826086957,-3.27370987682455,0.597299467712049
"SierraLeone","women_iron","19","Northern","Tonkolili",8.953627391,-11.83887522,NA,"2013-11-21",11,17,17,15.125,15.125,15.125,0,-3.90381886382291,0.548537832540763
"SierraLeone","women_iron","2","Eastern","Kailahun",8.0598,-10.7384,NA,"2013-11-28",11,15,15,12.8980891719745,12.8980891719745,12.8980891719745,0.133333333333333,-3.54475481517552,0.76172458960705
"SierraLeone","women_iron","20","Southern","Bo",7.890714,-11.9045135,NA,"2013-12-04",12,13,13,11.6363636363636,11.6363636363636,11.6363636363636,0.4375,-3.08735459595889,0.894864826698257
"SierraLeone","women_iron","21","Southern","Bo",8.219030417,-11.48851458,NA,"2013-11-15",11,16,16,11.5294117647059,11.5294117647059,11.5294117647059,0.107142857142857,-3.98556561834589,0.832371523548364
"SierraLeone","women_iron","22","Southern","Bo",8.216133478,-11.63062696,NA,"2013-11-22",11,15,15,12.5652173913043,12.5652173913043,12.5652173913043,0.294117647058824,-3.2003206374534,0.688082295329073
"SierraLeone","women_iron","23","Southern","Bonthe",7.5563225,-12.024399,NA,"2013-11-26",11,16,16,12.6,12.6,12.6,0,-3.67183173824208,0.390241247367987
"SierraLeone","women_iron","24","Southern","Bonthe",7.352934,-12.1364,NA,"2013-12-03",12,3,3,3,3,3,0,-3.5138266603643,0.304439971034377
"SierraLeone","women_iron","25","Southern","Bonthe",7.760902143,-12.280585,NA,"2013-11-29",11,7,7,6.39130434782609,6.39130434782609,6.39130434782609,0.285714285714286,-3.23554550361067,0.833919763510934
"SierraLeone","women_iron","26","Southern","Moyamba",8.209591053,-12.85921684,NA,"2013-12-01",12,17,17,13.6347826086956,13.6347826086956,13.6347826086956,0.142857142857143,-3.34304891277552,0.727965248495708
"SierraLeone","women_iron","27","Southern","Pujehun",7.353529565,-11.6971287,NA,"2013-11-11",11,13,13,10.915566302741,10.915566302741,10.915566302741,0.254175412476519,-3.33324628366052,1.07305264729544
"SierraLeone","women_iron","28","Southern","Pujehun",7.23852,-11.30564,NA,"2013-11-15",11,16,16,14.2857142857143,14.2857142857143,14.2857142857143,0.2,-3.51476009175581,0.779735653216634
"SierraLeone","women_iron","29","Western","Western Rural",8.33517,-13.0083325,NA,"2013-11-09",11,16,16,12.7037037037037,12.7037037037037,12.7037037037037,0.204081632653061,-3.46684118773299,0.903854548772899
"SierraLeone","women_iron","3","Southern","Pujehun",7.4959,-11.7498,NA,"2013-11-30",11,17,17,14,14,14,0.0952380952380952,-3.45641358314152,0.729523232826172
"SierraLeone","women_iron","30","Western","Western Rural",8.37737619,-13.1333119,NA,"2013-11-24",11,10,10,8.21367521367521,8.21367521367521,8.21367521367521,0,-3.84037922677125,0.513674853760289
"SierraLeone","women_iron","31","Eastern","Kailahun",7.994711667,-10.95162667,NA,"2013-11-19",11,19,19,11.465306122449,11.465306122449,11.465306122449,0.0754716981132075,-3.48594817611013,0.786604685518224
"SierraLeone","women_iron","32","Eastern","Kenema",7.581254091,-11.18653273,NA,"2013-11-21",11,18,18,16.030303030303,16.030303030303,16.030303030303,0.260869565217391,-3.37633540791208,0.672371506917653
"SierraLeone","women_iron","33","Southern","Bo",8.30985,-11.62052,NA,"2013-11-18",11,14,14,11.4844720496894,11.4844720496894,11.4844720496894,0.0697674418604651,-3.27283820300048,0.58380963043814
"SierraLeone","women_iron","34","Eastern","Kenema",7.51971,-11.1152287,NA,"2013-11-03",11,12,12,9.6,9.6,9.6,0.291666666666667,-3.55223351939547,1.13303522343479
"SierraLeone","women_iron","35","Eastern","Kono",8.621400435,-11.04688478,NA,"2013-11-29",11,7,7,6.76,6.76,6.76,0,-3.40151579078243,0.626909373520043
"SierraLeone","women_iron","36","Eastern","Kono",8.64770087,-10.96195739,NA,"2013-11-28",11,3,3,2.66666666666667,2.66666666666667,2.66666666666667,0.25,-3.49025186140457,0.877930533523985
"SierraLeone","women_iron","37","Northern","Bombali",9.302216,-12.145164,NA,"2013-11-24",11,12,12,10.5217391304348,10.5217391304348,10.5217391304348,0.227272727272727,-3.42739330642755,1.13971317558581
"SierraLeone","women_iron","38","Northern","Tonkolili",8.527432632,-12.02959947,NA,"2013-11-18",11,11,11,9.15126050420168,9.15126050420168,9.15126050420168,0.212121212121212,-3.73466444429041,0.893528623979245
"SierraLeone","women_iron","39","Northern","Kambia",8.92313,-13.0397675,NA,"2013-11-21",11,19,19,15.5845992015539,15.5845992015539,15.5845992015539,0.0615789910237243,-3.86676560725132,0.680088585339477
"SierraLeone","women_iron","4","Eastern","Kono",8.7471,-11.1418,NA,"2013-11-20",11,12,12,11.2666666666667,11.2666666666667,11.2666666666667,0.461538461538462,-3.266659417446,0.737768752321203
"SierraLeone","women_iron","40","Northern","Koinadugu",9.585,-11.55212667,NA,"2013-11-28",11,11,11,8.48409893992933,8.48409893992933,8.48409893992933,0.0816326530612245,-3.76876965486329,0.881708120099736
"SierraLeone","women_iron","41","Western","Western Rural",8.3637,-13.108,NA,"2013-11-18",11,13,13,8.52786885245902,8.52786885245902,8.52786885245902,0,-3.63831386037964,0.638255401709702
"SierraLeone","women_iron","42","Western","Western Urban",8.4790177,-13.253133,NA,"2013-11-09",11,12,12,8.94160583941606,8.94160583941606,8.94160583941606,0.285714285714286,-3.40748663939203,0.983676089909072
"SierraLeone","women_iron","43","Northern","Tonkolili",8.719721364,-11.94014091,NA,"2013-11-22",11,10,10,7.94117647058823,7.94117647058823,7.94117647058823,0,-3.56690253717806,0.407646461477722
"SierraLeone","women_iron","44","Eastern","Kenema",7.56127,-11.29470043,NA,"2013-11-14",11,6,6,6,6,6,0.5,-2.91089616040218,0.738163700939539
"SierraLeone","women_iron","45","Eastern","Kenema",7.573734444,-11.45542056,NA,"2013-12-02",12,13,13,11.3076923076923,11.3076923076923,11.3076923076923,0.0952380952380952,-3.65708511122987,0.573212230300628
"SierraLeone","women_iron","46","Eastern","Kenema",7.574175,-11.44978625,NA,"2013-11-05",11,14,14,8.712,8.712,8.712,0.121212121212121,-4.02431913606865,0.891081582694461
"SierraLeone","women_iron","47","Southern","Bonthe",7.5361111,-12.4958333,NA,"2013-11-29",11,14,14,12.0849673202614,12.0849673202614,12.0849673202614,0.209302325581395,-3.48774565302246,0.814670761675337
"SierraLeone","women_iron","48","Southern","Moyamba",8.326808421,-12.21636526,NA,"2013-12-04",12,6,6,3.66666666666667,3.66666666666667,3.66666666666667,0,-3.98619194534758,0.710492789486006
"SierraLeone","women_iron","49","Southern","Pujehun",7.359343333,-11.72392833,NA,"2013-11-25",11,18,18,15.1142857142857,15.1142857142857,15.1142857142857,0.0869565217391304,-3.84964384667663,0.866243047255524
"SierraLeone","women_iron","5","Eastern","Kenema",7.3752,-11.2864,NA,"2013-11-22",11,18,18,16,16,16,0.25,-3.22322891095149,0.981315067229359
"SierraLeone","women_iron","50","Western","Western Urban",8.42828,-13.28003,NA,"2013-11-08",11,14,14,9.33179723502304,9.33179723502304,9.33179723502304,0.2,-3.61346046787434,0.928843125861601
"SierraLeone","women_iron","51","Western","Western Rural",8.213522174,-13.10116348,NA,"2013-11-17",11,11,11,7.71428571428571,7.71428571428571,7.71428571428571,0.611111111111111,-2.90558122503231,0.919585228228207
"SierraLeone","women_iron","52","Western","Western Urban",8.485535294,-13.23975824,NA,"2013-12-03",12,18,18,15.2344827586207,15.2344827586207,15.2344827586207,0.0425531914893617,-3.67875729766534,0.559835881783038
"SierraLeone","women_iron","53","Western","Western Urban",8.4775574,-13.2025238,NA,"2013-11-22",11,14,14,11.7647058823529,11.7647058823529,11.7647058823529,0.1,-3.53297997517918,0.70186698411334
"SierraLeone","women_iron","54","Western","Western Urban",8.467121,-13.1951,NA,"2013-11-17",11,13,13,10.3764705882353,10.3764705882353,10.3764705882353,0.380952380952381,-2.98862787389069,0.959044768900133
"SierraLeone","women_iron","55","Western","Western Urban",8.465295,-13.193862,NA,"2013-11-28",11,14,14,9.33333333333333,9.33333333333333,9.33333333333333,0.25,-3.61857463087029,1.06498779120365
"SierraLeone","women_iron","56","Western","Western Rural",8.277641667,-13.11214167,NA,"2013-12-04",12,18,18,12.099730458221,12.099730458221,12.099730458221,0,-3.58119035744097,0.608993628019406
"SierraLeone","women_iron","57","Western","Western Urban",8.4721055,-13.1955379,NA,"2013-11-13",11,12,12,9.38888888888889,9.38888888888889,9.38888888888889,0.0769230769230769,-3.65317837480992,0.743631276526897
"SierraLeone","women_iron","58","Western","Western Rural",8.461325,-13.17132292,NA,"2013-11-29",11,19,19,15.1381381381381,15.1381381381381,15.1381381381381,0.183098591549296,-3.20129624692393,0.649863525930269
"SierraLeone","women_iron","59","Western","Western Urban",8.4885907,-13.2648135,NA,"2013-11-12",11,11,11,11,11,11,0.0909090909090909,-3.60226836969268,0.696694879636775
"SierraLeone","women_iron","6","Eastern","Kono",8.5765,-10.879,NA,"2013-12-04",12,5,5,4.45454545454545,4.45454545454545,4.45454545454545,0.142857142857143,-3.77964718588222,0.941402537978886
"SierraLeone","women_iron","60","Northern","Port Loko",8.766667,-12.7875,NA,"2013-11-12",11,12,12,8.56637168141593,8.56637168141593,8.56637168141593,0.340909090909091,-3.25441494454503,1.22035673081427
"SierraLeone","women_iron","7","Eastern","Kono",8.614,-11.0762,NA,"2013-12-04",12,6,6,5.82758620689655,5.82758620689655,5.82758620689655,0.384615384615385,-3.25618063914186,1.13193581813345
"SierraLeone","women_iron","8","Northern","Bombali",9.1502,-11.9595,NA,"2013-11-20",11,5,5,3.45714285714286,3.45714285714286,3.45714285714286,0.272727272727273,-3.13198344642577,0.688634868999164
"SierraLeone","women_iron","9","Northern","Bombali",8.7646,-12.0816,NA,"2013-11-22",11,10,10,8.94771241830065,8.94771241830065,8.94771241830065,0.108108108108108,-3.49894148700959,0.649264994853759
"SierraLeone","women_folate","1","Eastern","Kailahun",7.8911,-10.6583,NA,"2013-11-19",11,18,18,16.3333333333333,16.3333333333333,16.3333333333333,0.952380952380952,-2.02126577617457,0.472300703342567
"SierraLeone","women_folate","10","Northern","Port Loko",8.490389,-13.079095,NA,"2013-11-23",11,11,11,7.57894736842105,7.57894736842105,7.57894736842105,0.791666666666667,-2.17355991541306,0.186642956881495
"SierraLeone","women_folate","11","Northern","Port Loko",8.759411,-12.824133,NA,"2013-11-11",11,11,11,8.01818181818182,8.01818181818182,8.01818181818182,0.904761904761905,-2.00602631018542,0.295661049240448
