indicator_id,level1,level2
WE_DMKP_M_JNT,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_M_NUM,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_M_OTH,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_M_TOT,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_M_UNW,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_M_WIF,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_DKM,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_ELS,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_HUS,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_JNT,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_NUM,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_OTH,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_TOT,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKP_W_WIF,Women's Empowerment,Participation in decision making: Major household purchases
WE_DMKV_W_DKM,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_ELS,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_HUS,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_JNT,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_NUM,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_OTH,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_TOT,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_UNW,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_DMKV_W_WIF,Women's Empowerment,Participation in decision making: Visits to her family or relatives
WE_IDMH_W_CUS,Women's Empowerment,Informed decision making for reproductive health
WE_IDMH_W_HLC,Women's Empowerment,Informed decision making for reproductive health
WE_IDMH_W_NUM,Women's Empowerment,Informed decision making for reproductive health
WE_IDMH_W_RCH,Women's Empowerment,Informed decision making for reproductive health
WE_IDMH_W_RSX,Women's Empowerment,Informed decision making for reproductive health
WE_IDMH_W_UNW,Women's Empowerment,Informed decision making for reproductive health
WE_JRSX_W_ALL,Women's Empowerment,Justified in refusing sex
WE_JRSX_W_BTH,Women's Empowerment,Justified in refusing sex
WE_JRSX_W_NON,Women's Empowerment,Justified in refusing sex
WE_JRSX_W_NUM,Women's Empowerment,Justified in refusing sex
WE_JRSX_W_SEX,Women's Empowerment,Justified in refusing sex
WE_JRSX_W_STI,Women's Empowerment,Justified in refusing sex
WE_JRSX_W_TRD,Women's Empowerment,Justified in refusing sex
WE_JRSX_W_UNW,Women's Empowerment,Justified in refusing sex
WE_OWNA_M_HAJ,Women's Empowerment,Ownership of assets
WE_OWNA_M_HAL,Women's Empowerment,Ownership of assets
WE_OWNA_M_HDK,Women's Empowerment,Ownership of assets
WE_OWNA_M_HJN,Women's Empowerment,Ownership of assets
WE_OWNA_M_HNM,Women's Empowerment,Ownership of assets
WE_OWNA_M_HNO,Women's Empowerment,Ownership of assets
WE_OWNA_M_HTO,Women's Empowerment,Ownership of assets
WE_OWNA_M_HUN,Women's Empowerment,Ownership of assets
WE_OWNA_M_LAJ,Women's Empowerment,Ownership of assets
WE_OWNA_M_LAL,Women's Empowerment,Ownership of assets
WE_OWNA_M_LDK,Women's Empowerment,Ownership of assets
WE_OWNA_M_LJN,Women's Empowerment,Ownership of assets
WE_OWNA_M_LNM,Women's Empowerment,Ownership of assets
WE_OWNA_M_LNO,Women's Empowerment,Ownership of assets
WE_OWNA_M_LTO,Women's Empowerment,Ownership of assets
WE_OWNA_M_LUN,Women's Empowerment,Ownership of assets
WE_OWNA_W_HAJ,Women's Empowerment,Ownership of assets
WE_OWNA_W_HAL,Women's Empowerment,Ownership of assets
WE_OWNA_W_HDK,Women's Empowerment,Ownership of assets
WE_OWNA_W_HJN,Women's Empowerment,Ownership of assets
WE_OWNA_W_HNM,Women's Empowerment,Ownership of assets
WE_OWNA_W_HNO,Women's Empowerment,Ownership of assets
WE_OWNA_W_HTO,Women's Empowerment,Ownership of assets
WE_OWNA_W_HUN,Women's Empowerment,Ownership of assets
WE_OWNA_W_LAJ,Women's Empowerment,Ownership of assets
WE_OWNA_W_LAL,Women's Empowerment,Ownership of assets
WE_OWNA_W_LDK,Women's Empowerment,Ownership of assets
WE_OWNA_W_LJN,Women's Empowerment,Ownership of assets
WE_OWNA_W_LNM,Women's Empowerment,Ownership of assets
WE_OWNA_W_LNO,Women's Empowerment,Ownership of assets
WE_OWNA_W_LTO,Women's Empowerment,Ownership of assets
WE_OWNA_W_LUN,Women's Empowerment,Ownership of assets
WE_WEMP_W_DMK,Women's Empowerment,Indicators of women's empowerment
WE_WEMP_W_DWB,Women's Empowerment,Indicators of women's empowerment
WE_WEMP_W_NM1,Women's Empowerment,Indicators of women's empowerment
WE_WEMP_W_NM2,Women's Empowerment,Indicators of women's empowerment
WE_WEMP_W_UN1,Women's Empowerment,Indicators of women's empowerment
WE_WEMP_W_UN2,Women's Empowerment,Indicators of women's empowerment
WS_ASDW_P_NUM,Water and Sanitation,Availability of sufficient drinking water
WS_ASDW_P_UNW,Water and Sanitation,Availability of sufficient drinking water
WS_ASDW_P_WAS,Water and Sanitation,Availability of sufficient drinking water
WS_ERWA_P_DKE,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_DKW,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_NEV,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_NUM,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_OPN,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_OTH,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_PIT,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_SAF,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_SDK,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_STP,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_TOT,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_TRT,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_UNS,Water and Sanitation,Emptying and removal of waste
WS_ERWA_P_UNW,Water and Sanitation,Emptying and removal of waste
WS_HNDW_H_BAS,Water and Sanitation,Handwashing
WS_HNDW_H_CLN,Water and Sanitation,Handwashing
WS_HNDW_H_FXD,Water and Sanitation,Handwashing
WS_HNDW_H_LTD,Water and Sanitation,Handwashing
WS_HNDW_H_MOB,Water and Sanitation,Handwashing
WS_HNDW_H_NM1,Water and Sanitation,Handwashing
WS_HNDW_H_NUM,Water and Sanitation,Handwashing
WS_HNDW_H_OBS,Water and Sanitation,Handwashing
WS_HNDW_H_SOP,Water and Sanitation,Handwashing
WS_HNDW_H_UN1,Water and Sanitation,Handwashing
WS_HNDW_H_UNW,Water and Sanitation,Handwashing
WS_HNDW_H_WAT,Water and Sanitation,Handwashing
WS_HNDW_P_BAS,Water and Sanitation,Handwashing
WS_HNDW_P_CLN,Water and Sanitation,Handwashing
WS_HNDW_P_FXD,Water and Sanitation,Handwashing
WS_HNDW_P_LTD,Water and Sanitation,Handwashing
WS_HNDW_P_MOB,Water and Sanitation,Handwashing
WS_HNDW_P_NM1,Water and Sanitation,Handwashing
WS_HNDW_P_NUM,Water and Sanitation,Handwashing
WS_HNDW_P_OBS,Water and Sanitation,Handwashing
WS_HNDW_P_SOP,Water and Sanitation,Handwashing
WS_HNDW_P_UN1,Water and Sanitation,Handwashing
WS_HNDW_P_UNW,Water and Sanitation,Handwashing
WS_HNDW_P_WAT,Water and Sanitation,Handwashing
WS_MHEX_P_NFC,Water and Sanitation,Management of household excreta
WS_MHEX_P_NON,Water and Sanitation,Management of household excreta
WS_MHEX_P_NUM,Water and Sanitation,Management of household excreta
WS_MHEX_P_SAF,Water and Sanitation,Management of household excreta
WS_MHEX_P_SEW,Water and Sanitation,Management of household excreta
WS_MHEX_P_SSR,Water and Sanitation,Management of household excreta
WS_MHEX_P_TOT,Water and Sanitation,Management of household excreta
WS_MHEX_P_TRT,Water and Sanitation,Management of household excreta
WS_MHEX_P_UNK,Water and Sanitation,Management of household excreta
WS_MHEX_P_UNS,Water and Sanitation,Management of household excreta
WS_MHEX_P_UNW,Water and Sanitation,Management of household excreta
WS_MHYG_W_CLT,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_COT,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_CUP,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_DSP,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_NM1,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_NM2,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_NON,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_OTH,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_PRA,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_PRV,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_RSP,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_TAM,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_TLP,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_UN1,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_UN2,Water and Sanitation,Menstrual hygiene
WS_MHYG_W_UWO,Water and Sanitation,Menstrual hygiene
WS_PCDW_P_AFM,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_AML,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_CFM,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_CML,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_NDW,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_NHH,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_NM1,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_NM2,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_TOT,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_UN1,Water and Sanitation,Person collecting drinking water
WS_PCDW_P_UN2,Water and Sanitation,Person collecting drinking water
WS_SRCE_H_BAS,Water and Sanitation,Source of drinking water
WS_SRCE_H_BOT,Water and Sanitation,Source of drinking water
WS_SRCE_H_CRT,Water and Sanitation,Source of drinking water
WS_SRCE_H_DKM,Water and Sanitation,Source of drinking water
WS_SRCE_H_FLT,Water and Sanitation,Source of drinking water
WS_SRCE_H_IMP,Water and Sanitation,Source of drinking water
WS_SRCE_H_IOP,Water and Sanitation,Source of drinking water
WS_SRCE_H_LTD,Water and Sanitation,Source of drinking water
WS_SRCE_H_NIM,Water and Sanitation,Source of drinking water
WS_SRCE_H_OTH,Water and Sanitation,Source of drinking water
WS_SRCE_H_PIP,Water and Sanitation,Source of drinking water
WS_SRCE_H_PNB,Water and Sanitation,Source of drinking water
WS_SRCE_H_POY,Water and Sanitation,Source of drinking water
WS_SRCE_H_PSG,Water and Sanitation,Source of drinking water
WS_SRCE_H_PWL,Water and Sanitation,Source of drinking water
WS_SRCE_H_PYD,Water and Sanitation,Source of drinking water
WS_SRCE_H_RNW,Water and Sanitation,Source of drinking water
WS_SRCE_H_SCH,Water and Sanitation,Source of drinking water
WS_SRCE_H_SRF,Water and Sanitation,Source of drinking water
WS_SRCE_H_TAP,Water and Sanitation,Source of drinking water
WS_SRCE_H_TNK,Water and Sanitation,Source of drinking water
WS_SRCE_H_TOT,Water and Sanitation,Source of drinking water
WS_SRCE_H_TUB,Water and Sanitation,Source of drinking water
WS_SRCE_H_USG,Water and Sanitation,Source of drinking water
WS_SRCE_H_USU,Water and Sanitation,Source of drinking water
WS_SRCE_H_UWL,Water and Sanitation,Source of drinking water
WS_SRCE_H_UWU,Water and Sanitation,Source of drinking water
WS_SRCE_H_VND,Water and Sanitation,Source of drinking water
WS_SRCE_P_BAS,Water and Sanitation,Source of drinking water
WS_SRCE_P_BOT,Water and Sanitation,Source of drinking water
WS_SRCE_P_CRT,Water and Sanitation,Source of drinking water
WS_SRCE_P_DKM,Water and Sanitation,Source of drinking water
WS_SRCE_P_FLT,Water and Sanitation,Source of drinking water
WS_SRCE_P_IMP,Water and Sanitation,Source of drinking water
WS_SRCE_P_IOP,Water and Sanitation,Source of drinking water
WS_SRCE_P_LTD,Water and Sanitation,Source of drinking water
WS_SRCE_P_NIM,Water and Sanitation,Source of drinking water
WS_SRCE_P_OTH,Water and Sanitation,Source of drinking water
WS_SRCE_P_PIP,Water and Sanitation,Source of drinking water
WS_SRCE_P_PNB,Water and Sanitation,Source of drinking water
WS_SRCE_P_POY,Water and Sanitation,Source of drinking water
WS_SRCE_P_PSG,Water and Sanitation,Source of drinking water
WS_SRCE_P_PWL,Water and Sanitation,Source of drinking water
WS_SRCE_P_PYD,Water and Sanitation,Source of drinking water
WS_SRCE_P_RNW,Water and Sanitation,Source of drinking water
WS_SRCE_P_SCH,Water and Sanitation,Source of drinking water
WS_SRCE_P_SRF,Water and Sanitation,Source of drinking water
WS_SRCE_P_TAP,Water and Sanitation,Source of drinking water
WS_SRCE_P_TNK,Water and Sanitation,Source of drinking water
WS_SRCE_P_TOT,Water and Sanitation,Source of drinking water
WS_SRCE_P_TUB,Water and Sanitation,Source of drinking water
WS_SRCE_P_USG,Water and Sanitation,Source of drinking water
WS_SRCE_P_USU,Water and Sanitation,Source of drinking water
WS_SRCE_P_UWL,Water and Sanitation,Source of drinking water
WS_SRCE_P_UWU,Water and Sanitation,Source of drinking water
WS_SRCE_P_VND,Water and Sanitation,Source of drinking water
WS_TIME_H_DKM,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_H_L30,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_H_M30,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_H_ONP,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_H_TOT,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_P_DKM,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_P_L30,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_P_M30,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_P_ONP,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TIME_P_TOT,Water and Sanitation,Time to obtain drinking water (round trip)
WS_TLET_H_BAS,Water and Sanitation,Household sanitation facilities
WS_TLET_H_COM,Water and Sanitation,Household sanitation facilities
WS_TLET_H_DKM,Water and Sanitation,Household sanitation facilities
WS_TLET_H_FPT,Water and Sanitation,Household sanitation facilities
WS_TLET_H_FSP,Water and Sanitation,Household sanitation facilities
WS_TLET_H_FSW,Water and Sanitation,Household sanitation facilities
WS_TLET_H_FUN,Water and Sanitation,Household sanitation facilities
WS_TLET_H_IMO,Water and Sanitation,Household sanitation facilities
WS_TLET_H_IMP,Water and Sanitation,Household sanitation facilities
WS_TLET_H_LTD,Water and Sanitation,Household sanitation facilities
WS_TLET_H_NBK,Water and Sanitation,Household sanitation facilities
WS_TLET_H_NFC,Water and Sanitation,Household sanitation facilities
WS_TLET_H_NFL,Water and Sanitation,Household sanitation facilities
WS_TLET_H_NHG,Water and Sanitation,Household sanitation facilities
WS_TLET_H_NIM,Water and Sanitation,Household sanitation facilities
WS_TLET_H_NPT,Water and Sanitation,Household sanitation facilities
WS_TLET_H_NUM,Water and Sanitation,Household sanitation facilities
WS_TLET_H_OTH,Water and Sanitation,Household sanitation facilities
WS_TLET_H_PSL,Water and Sanitation,Household sanitation facilities
WS_TLET_H_TOT,Water and Sanitation,Household sanitation facilities
WS_TLET_H_UNW,Water and Sanitation,Household sanitation facilities
WS_TLET_H_VIP,Water and Sanitation,Household sanitation facilities
WS_TLET_P_BAS,Water and Sanitation,Household sanitation facilities
WS_TLET_P_COM,Water and Sanitation,Household sanitation facilities
WS_TLET_P_DKM,Water and Sanitation,Household sanitation facilities
WS_TLET_P_FPT,Water and Sanitation,Household sanitation facilities
WS_TLET_P_FSP,Water and Sanitation,Household sanitation facilities
WS_TLET_P_FSW,Water and Sanitation,Household sanitation facilities
WS_TLET_P_FUN,Water and Sanitation,Household sanitation facilities
