"Admin2","country","outcome","direct_prev","direct_se","partial_pooled_prev","insample_pooled_prev","loao_used_fh","estimate_type","method","ml_prev"
"Karonga Town","Malawi","child_zinc",0.6364,0,0.5859,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.611517720288748
"Lilongwe City","Malawi","child_zinc",0.7,0,0.5854,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.324800919997901
"Majete Game Reserve - Mwanza","Malawi","child_zinc",0.6,0,0.5863,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.700777276527581
"Mzimba Boma","Malawi","child_zinc",0.6667,0,0.586,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.574455120340854
"Mzuzu City","Malawi","child_zinc",0.452,0.1813,0.5877,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.773071327290416
"Nkhotakota Boma","Malawi","child_zinc",1,0,0.5842,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.556288039299585
"Nsanje Boma","Malawi","child_zinc",0.25,0,0.5877,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.444375705245658
"Nyika N.P. - Chitipa","Malawi","child_zinc",0.8,0,0.5845,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.427979276819766
"Rumphi Boma","Malawi","child_zinc",0.3471,0.0404,0,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.346540009839885
"SC Chapinduka","Malawi","child_zinc",0.1818,0,0.6915,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.596661629646746
"SC Chilooko","Malawi","child_zinc",0.8,0,0.5845,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.706296060631112
"SC Chowe","Malawi","child_zinc",0.9,0,0.5835,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.529731874180628
"SC Dambe","Malawi","child_zinc",0.8571,0,0.5811,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.514452034494772
"SC Goodson Ganya","Malawi","child_zinc",0.5833,0,0.5865,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.356499414806613
"SC Juma","Malawi","child_zinc",0.9286,0,0.582,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.779010141691748
"SC Kachulu","Malawi","child_zinc",0.3333,0,0.5886,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.591110123788939
"SC Kambwiri","Malawi","child_zinc",0,0,0.5936,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.574246046033009
"SC Kawamba","Malawi","child_zinc",0.5714,0,0.5867,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.636310919497709
"SC Kayembe","Malawi","child_zinc",0.125,0,0.6876,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.484073181137876
"SC Makwangwala","Malawi","child_zinc",0.3333,0,0.5893,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.701365145158251
"SC Malanda","Malawi","child_zinc",0.4286,0,0.5875,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.548375757101263
"SC Mbawela","Malawi","child_zinc",0.2,0,0.59,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.529707188060861
"SC Mbenje","Malawi","child_zinc",0.7647,0,0.5836,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.515827703533445
"SC Mbiza","Malawi","child_zinc",0.5714,0,0.5867,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.840739440807223
"SC Mduwa","Malawi","child_zinc",0.7143,0,0.5848,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.68356128599381
"SC Mkukula","Malawi","child_zinc",0.5556,0,0.5867,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.576900670568923
"SC Mponela","Malawi","child_zinc",0.7143,0,0.5856,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.631173136810111
"SC Mwankhunikira","Malawi","child_zinc",0.2,0,0.5882,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.624570942403692
"SC Nthondo","Malawi","child_zinc",0.7059,0,0.5846,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.676651293778212
"TA Bvumbwe","Malawi","child_zinc",0.7273,0,0.585,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.451198770253365
"TA Chikulamayembe","Malawi","child_zinc",0.3805,0.1382,0.5917,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.264254214052658
"TA Chindi","Malawi","child_zinc",0.4834,0.1198,0.5889,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.396643810590053
"TA Chiseka","Malawi","child_zinc",0.8333,0,0.5837,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.500586296783044
"TA Dzoole","Malawi","child_zinc",0.3333,0,0.641,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.581757503534913
"TA Fukamapiri","Malawi","child_zinc",0.75,0,0.4404,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.743599703312806
"TA Kabudula","Malawi","child_zinc",0.4286,0,0.5875,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.646111342510756
"TA Kabunduli","Malawi","child_zinc",0.8182,0,0.5841,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.769044645621624
"TA Kadewere","Malawi","child_zinc",0.875,0,0.5821,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.617010504774713
"TA Kalembo","Malawi","child_zinc",0.8571,0,0.5847,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.658303316215457
"TA Kaluluma","Malawi","child_zinc",0.375,0,0.588,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.660483260126153
"TA Kalumo","Malawi","child_zinc",0.9167,0,0.5828,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.738475170388505
"TA Kanyenda","Malawi","child_zinc",0.6667,0,0.5853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.672547983637115
"TA Kaphuka","Malawi","child_zinc",0.5,0,0.5873,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.707894383123088
"TA Karonga","Malawi","child_zinc",0.7143,0,0.5856,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.569057442409273
"TA Kasisi","Malawi","child_zinc",0.7,0,0.5854,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.617719932091883
"TA Kawinga","Malawi","child_zinc",0.3889,0,0.5898,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.671095939350714
"TA Khombedza","Malawi","child_zinc",0.6364,0,0.5859,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.340485387086736
"TA Khongoni","Malawi","child_zinc",0.375,0,0.588,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.646004510552989
"TA Kilupula","Malawi","child_zinc",0.7925,0.0381,0.5828,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.672291432161242
"TA Kuntaja","Malawi","child_zinc",1,0,0.6009,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.481047149641891
"TA Kyungu","Malawi","child_zinc",0.2967,0.1558,0.5984,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.395423737009376
"TA Lundu","Malawi","child_zinc",0.25,0,0.589,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.689731519545848
"TA M'Mbelwa","Malawi","child_zinc",0.3333,0,0.5907,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.518346042730495
"TA Mabuka","Malawi","child_zinc",0.5417,0.1245,0.5872,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.558314682819551
"TA Mabulabo","Malawi","child_zinc",0.8889,0,0.5814,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.411293445488063
"TA Maganga","Malawi","child_zinc",0.4545,0,0.5878,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.51805815894234
"TA Malemia","Malawi","child_zinc",0.8685,0.0186,0.5804,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.648004938693167
"TA Malenga Chanzi","Malawi","child_zinc",0.6667,0,0.5858,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.718673938561079
"TA Mkhumba","Malawi","child_zinc",0.6885,0.0055,0.5832,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.704569330288354
"TA Mlonyeni","Malawi","child_zinc",0.4545,0,0.5878,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.715273872192312
"TA Mpama","Malawi","child_zinc",0.6667,0,0.586,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.78040253257628
"TA Mponda","Malawi","child_zinc",0.8571,0,0.5847,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.333539247930569
"TA Mtwalo","Malawi","child_zinc",0.1429,0,0.5922,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.481862724283899
"TA Musisya","Malawi","child_zinc",0.3846,0,0.5889,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.483481825853387
"TA Mwabulambya","Malawi","child_zinc",0.4286,0,0.5875,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.605043975505071
"TA Mwadzama","Malawi","child_zinc",0.5789,0,0.5866,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.652289691668176
"TA Mwase","Malawi","child_zinc",0.6667,0,0.5858,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.540821085495944
"TA Mwenemisuku","Malawi","child_zinc",0.5107,0.1347,0.5876,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.674127359575384
"TA Mwenewenya","Malawi","child_zinc",0.6667,0,0.5853,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.551533084342644
"TA Nankumba","Malawi","child_zinc",0.3125,0,0.5905,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.675161181454138
"TA Nchema","Malawi","child_zinc",0.9231,0,0.5824,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.619852424094624
"TA Nchilamwela","Malawi","child_zinc",0,0,0.587,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.597213540264892
"TA Ndamera","Malawi","child_zinc",0.6,0,0.5863,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.431559602109127
"TA Ngozi","Malawi","child_zinc",0.759,0.012,0.5305,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.351922696512828
"TA Njolomole","Malawi","child_zinc",0.0667,0,0.5937,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.701276269658253
"TA Nsamala","Malawi","child_zinc",0.8333,0,0.5851,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.532221615485332
"TA Nthache","Malawi","child_zinc",0.5,0,0.5869,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.412282287922103
"TA Pemba","Malawi","child_zinc",0.6875,0,0.5849,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.543473121980455
"TA Phambala","Malawi","child_zinc",0.7692,0,0.5842,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.567554439806769
"TA Santhe","Malawi","child_zinc",0.4,0,0.5882,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.588010200333943
"TA Symon","Malawi","child_zinc",0.4286,0,0.5875,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.592936507409573
"TA Tambala","Malawi","child_zinc",0.7778,0,0.5832,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.633009921295599
"TA Timbiri","Malawi","child_zinc",0.7726,0.0989,0.3751,NA,TRUE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.431665677165432
"TA Wasambo","Malawi","child_zinc",0.7333,0,0.5844,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.585167711721475
"TA Zulu","Malawi","child_zinc",0.7273,0,0.585,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out FH (out-of-sample); 79/87 folds grand-mean fallback",0.702996421878538
"Blantyre City","Malawi","women_zinc",0.9217,0.0677,0.6163,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.871199323438044
"Chitipa Boma","Malawi","women_zinc",1,0,0.6197,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.563787518902629
"Karonga Town","Malawi","women_zinc",1,0,0.6155,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.762901625791163
"Lilongwe City","Malawi","women_zinc",1,0,0.6193,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.688918234843931
"Majete Game Reserve - Mwanza","Malawi","women_zinc",1,0,0.616,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.76148776838057
"Mzimba Boma","Malawi","women_zinc",0.625,0,0.6211,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.855281810781811
"Mzuzu City","Malawi","women_zinc",0.7528,0.0671,0.619,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.749042131811462
"Nkhotakota Boma","Malawi","women_zinc",0.3333,0,0.6233,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.521105642570306
"Nsanje Boma","Malawi","women_zinc",0.3333,0,0.6233,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.507962993771508
"Nyika N.P. - Chitipa","Malawi","women_zinc",1,0,0.6193,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.622131184821942
"Rumphi Boma","Malawi","women_zinc",0.449,0.1693,0.6253,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.490153265873751
"SC Chapinduka","Malawi","women_zinc",0.25,0,0.6248,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.600565327654096
"SC Chilooko","Malawi","women_zinc",0.7143,0,0.6203,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.50155722420854
"SC Chowe","Malawi","women_zinc",0.375,0,0.6236,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.591501928358688
"SC Dambe","Malawi","women_zinc",1,0,0.6155,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.52706152539934
"SC Goodson Ganya","Malawi","women_zinc",0.7273,0,0.6197,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.479522554094226
"SC Juma","Malawi","women_zinc",0.8,0,0.62,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.633862580502286
"SC Kachulu","Malawi","women_zinc",0.3333,0,0.6233,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.453024041350117
"SC Kambwiri","Malawi","women_zinc",0.1667,0,0.6245,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.833202217507743
"SC Kawamba","Malawi","women_zinc",0.5556,0,0.6219,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.605724551280047
"SC Kayembe","Malawi","women_zinc",0.4286,0,0.6228,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.513191485887693
"SC Makwangwala","Malawi","women_zinc",0.6364,0,0.6209,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.728291954261768
