iso3,analysis_group,region_number,year,pop_under5,pop_npw_15_49,sdi
LUX,High Income,3,2023,34013,150128.265625,0.2951061427593231
LUX,High Income,3,2024,34263,150630.609375,0.2951061427593231
LUX,High Income,3,2025,34383,151226.421875,0.2951061427593231
LUX,High Income,3,2026,34487,151619.484375,0.2951061427593231
LUX,High Income,3,2027,34521,152148.15625,0.2951061427593231
LUX,High Income,3,2028,34500,152741.828125,0.2951061427593231
LUX,High Income,3,2029,34472,153279.265625,0.2951061427593231
LUX,High Income,3,2030,34472,153676.46875,0.2951061427593231
LVA,High Income,3,2000,96607,581591.9375,0.13393737375736237
LVA,High Income,3,2001,92496,579127,0.13809622824192047
LVA,High Income,3,2002,92440,575982.4375,0.14314503967761993
LVA,High Income,3,2003,94737,572255.3125,0.14929910004138947
LVA,High Income,3,2004,97768,567804.125,0.15630246698856354
LVA,High Income,3,2005,100714,562412.5625,0.16333700716495514
LVA,High Income,3,2006,108784,552156.5625,0.17108561098575592
LVA,High Income,3,2007,112548,541476.5625,0.17968548834323883
LVA,High Income,3,2008,113354,530106.75,0.18926776945590973
LVA,High Income,3,2009,112956,517800.71875,0.19703133404254913
LVA,High Income,3,2010,112517,504600.5625,0.20027990639209747
LVA,High Income,3,2011,110478,490246.40625,0.2016422301530838
LVA,High Income,3,2012,107290,475388.34375,0.20500369369983673
LVA,High Income,3,2013,103895,460422.96875,0.2081989198923111
LVA,High Income,3,2014,101509,445899,0.2089190036058426
LVA,High Income,3,2015,100901,432117.09375,0.20920605957508087
LVA,High Income,3,2016,98028,420011.03125,0.21229435503482819
LVA,High Income,3,2017,101080,408138.3125,0.21674413979053497
LVA,High Income,3,2018,107315,397412.71875,0.22082467377185822
LVA,High Income,3,2019,112514,388160.625,0.22477425634860992
LVA,High Income,3,2020,114020,380046.53125,0.22477425634860992
LVA,High Income,3,2021,118997,371375.84375,0.22477425634860992
LVA,High Income,3,2022,114834,364220.3125,0.22477425634860992
LVA,High Income,3,2023,104786,357884.5625,0.22477425634860992
LVA,High Income,3,2024,94372,351498.125,0.22477425634860992
LVA,High Income,3,2025,87379,344713.96875,0.22477425634860992
LVA,High Income,3,2026,76234,340266.34375,0.22477425634860992
LVA,High Income,3,2027,72333,334925.5,0.22477425634860992
LVA,High Income,3,2028,73550,329345.09375,0.22477425634860992
LVA,High Income,3,2029,75559,324583.9375,0.22477425634860992
LVA,High Income,3,2030,75475,321080.28125,0.22477425634860992
MAR,Middle East & North Africa,5,2000,3076786,7348049.5,-0.20215149223804474
MAR,Middle East & North Africa,5,2001,3020849,7519148,-0.19528211653232574
MAR,Middle East & North Africa,5,2002,3009295,7660994,-0.1875278204679489
MAR,Middle East & North Africa,5,2003,3030272,7782591.5,-0.18082918226718903
MAR,Middle East & North Africa,5,2004,3058567,7898395,-0.17510290443897247
MAR,Middle East & North Africa,5,2005,3078572,8015193,-0.16897894442081451
MAR,Middle East & North Africa,5,2006,3126311,8123113,-0.1624142974615097
MAR,Middle East & North Africa,5,2007,3142824,8233232,-0.15568546950817108
MAR,Middle East & North Africa,5,2008,3140497,8340700,-0.14852924644947052
MAR,Middle East & North Africa,5,2009,3145092,8436543,-0.14102567732334137
MAR,Middle East & North Africa,5,2010,3175822,8516709,-0.13325084745883942
MAR,Middle East & North Africa,5,2011,3213681,8593508,-0.12525735795497894
MAR,Middle East & North Africa,5,2012,3276522,8654365,-0.1173592358827591
MAR,Middle East & North Africa,5,2013,3353073,8705187,-0.1092972606420517
MAR,Middle East & North Africa,5,2014,3417863,8756216,-0.10119159519672394
MAR,Middle East & North Africa,5,2015,3454299,8813258,-0.09283141791820526
MAR,Middle East & North Africa,5,2016,3501389,8874540,-0.08464537560939789
MAR,Middle East & North Africa,5,2017,3487630,8947355,-0.07631663978099823
MAR,Middle East & North Africa,5,2018,3432555,9025016,-0.06702165305614471
MAR,Middle East & North Africa,5,2019,3370416,9097298,-0.05894993245601654
MAR,Middle East & North Africa,5,2020,3325038,9159658,-0.05894993245601654
MAR,Middle East & North Africa,5,2021,3248549,9232980,-0.05894993245601654
MAR,Middle East & North Africa,5,2022,3217260,9292544,-0.05894993245601654
MAR,Middle East & North Africa,5,2023,3217341,9345477,-0.05894993245601654
MAR,Middle East & North Africa,5,2024,3221108,9402088,-0.05894993245601654
MAR,Middle East & North Africa,5,2025,3209274,9466640,-0.05894993245601654
MAR,Middle East & North Africa,5,2026,3209648,9532577,-0.05894993245601654
MAR,Middle East & North Africa,5,2027,3190390,9606135,-0.05894993245601654
MAR,Middle East & North Africa,5,2028,3156069,9681236,-0.05894993245601654
MAR,Middle East & North Africa,5,2029,3120388,9747152,-0.05894993245601654
MAR,Middle East & North Africa,5,2030,3092999,9797849,-0.05894993245601654
MDA,Europe & Central Asia,2,2000,241227,1127449.125,-0.008154315873980522
MDA,Europe & Central Asia,2,2001,232803,1135752,-0.007937474176287651
MDA,Europe & Central Asia,2,2002,224071,1144492.875,-0.0051316455937922
MDA,Europe & Central Asia,2,2003,215426,1152302.75,-6.06758811045438e-4
MDA,Europe & Central Asia,2,2004,208724,1157230.25,0.006954149808734655
MDA,Europe & Central Asia,2,2005,205482,1158072.625,0.014803724363446236
MDA,Europe & Central Asia,2,2006,207135,1150471.5,0.02187688834965229
MDA,Europe & Central Asia,2,2007,209667,1140118,0.029485242441296577
MDA,Europe & Central Asia,2,2008,213171,1128033.125,0.03815586864948273
MDA,Europe & Central Asia,2,2009,216861,1115731.125,0.045070961117744446
MDA,Europe & Central Asia,2,2010,220201,1104141.125,0.052356377243995667
MDA,Europe & Central Asia,2,2011,224084,1094586.75,0.06003852188587189
MDA,Europe & Central Asia,2,2012,225621,1084874.875,0.06597389280796051
MDA,Europe & Central Asia,2,2013,225327,1074810.5,0.07172490656375885
MDA,Europe & Central Asia,2,2014,223996,1064746.375,0.07709093391895294
MDA,Europe & Central Asia,2,2015,222133,1055246.875,0.08182133734226227
MDA,Europe & Central Asia,2,2016,218014,1047090.3125,0.08693273365497589
MDA,Europe & Central Asia,2,2017,214022,1040035.9375,0.09190227091312408
MDA,Europe & Central Asia,2,2018,210194,1033782.4375,0.09675134718418121
MDA,Europe & Central Asia,2,2019,206427,1027711.3125,0.10099603235721588
MDA,Europe & Central Asia,2,2020,202520,1021376.375,0.10099603235721588
MDA,Europe & Central Asia,2,2021,196708,1015308.125,0.10099603235721588
MDA,Europe & Central Asia,2,2022,193035,1008756.875,0.10099603235721588
MDA,Europe & Central Asia,2,2023,190580,1001846.75,0.10099603235721588
MDA,Europe & Central Asia,2,2024,188151,994661.5,0.10099603235721588
MDA,Europe & Central Asia,2,2025,184902,987136.375,0.10099603235721588
MDA,Europe & Central Asia,2,2026,182680,979028,0.10099603235721588
MDA,Europe & Central Asia,2,2027,178864,970515.9375,0.10099603235721588
MDA,Europe & Central Asia,2,2028,173986,961260.625,0.10099603235721588
MDA,Europe & Central Asia,2,2029,169113,950812.0625,0.10099603235721588
MDA,Europe & Central Asia,2,2030,165001,938888.4375,0.10099603235721588
MDG,Sub-Saharan Africa,7,2000,2842102,3232977.75,-0.3065093755722046
MDG,Sub-Saharan Africa,7,2001,2921448,3338938,-0.2964310646057129
MDG,Sub-Saharan Africa,7,2002,2982757,3450357.5,-0.2880471646785736
MDG,Sub-Saharan Africa,7,2003,3032413,3566646.5,-0.28162798285484314
MDG,Sub-Saharan Africa,7,2004,3079357,3687450.75,-0.2732480764389038
MDG,Sub-Saharan Africa,7,2005,3130541,3813113.75,-0.26412180066108704
MDG,Sub-Saharan Africa,7,2006,3176942,3943462.25,-0.26328957080841064
MDG,Sub-Saharan Africa,7,2007,3231242,4077589.5,-0.26652905344963074
MDG,Sub-Saharan Africa,7,2008,3291452,4216890.5,-0.26496776938438416
MDG,Sub-Saharan Africa,7,2009,3352221,4363334.5,-0.2621554434299469
MDG,Sub-Saharan Africa,7,2010,3410085,4517596,-0.2591295838356018
MDG,Sub-Saharan Africa,7,2011,3472738,4675477,-0.25586920976638794
MDG,Sub-Saharan Africa,7,2012,3528003,4841629,-0.25064635276794434
MDG,Sub-Saharan Africa,7,2013,3579656,5014314,-0.2424575537443161
MDG,Sub-Saharan Africa,7,2014,3635036,5190408.5,-0.23360882699489594
MDG,Sub-Saharan Africa,7,2015,3699601,5368067.5,-0.22543789446353912
MDG,Sub-Saharan Africa,7,2016,3768772,5548661,-0.21695385873317719
MDG,Sub-Saharan Africa,7,2017,3847879,5730098,-0.2084091156721115
MDG,Sub-Saharan Africa,7,2018,3934343,5913254.5,-0.20040352642536163
MDG,Sub-Saharan Africa,7,2019,4022642,6099635.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2020,4109427,6289784.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2021,4207063,6478817.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2022,4292918,6673070.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2023,4370228,6870895.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2024,4444635,7070141.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2025,4520530,7269922,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2026,4596922,7471720,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2027,4671426,7674663,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2028,4744334,7879814.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2029,4814277,8089306.5,-0.1942625492811203
MDG,Sub-Saharan Africa,7,2030,4880474,8304322.5,-0.1942625492811203
MDV,South Asia,6,2000,31845,65493.8671875,-0.14937721192836761
MDV,South Asia,6,2001,30180,69238.3046875,-0.14022569358348846
MDV,South Asia,6,2002,29112,73073.9375,-0.13165034353733063
MDV,South Asia,6,2003,28563,76913.6328125,-0.1238613873720169
MDV,South Asia,6,2004,28422,80580.03125,-0.11641113460063934
MDV,South Asia,6,2005,28601,83957.5078125,-0.11137120425701141
MDV,South Asia,6,2006,28923,87103.46875,-0.10541526973247528
MDV,South Asia,6,2007,29805,89880.828125,-0.09880362451076508
MDV,South Asia,6,2008,31076,92363.0625,-0.09223537147045135
MDV,South Asia,6,2009,32509,94667.5078125,-0.08499424159526825
MDV,South Asia,6,2010,33981,96863.1875,-0.07632021605968475
MDV,South Asia,6,2011,35423,98727.0234375,-0.06848190724849701
MDV,South Asia,6,2012,36266,100629.4140625,-0.0608736127614975
MDV,South Asia,6,2013,36706,102411.6015625,-0.053420886397361755
MDV,South Asia,6,2014,37005,103914.046875,-0.046626970171928406
MDV,South Asia,6,2015,37292,105090.9140625,-0.04062490165233612
MDV,South Asia,6,2016,36961,106193.4375,-0.03506867587566376
MDV,South Asia,6,2017,36861,107020.59375,-0.029675526544451714
MDV,South Asia,6,2018,36797,107722.3671875,-0.022600455209612846
MDV,South Asia,6,2019,36442,108518.421875,-0.016163093969225883
MDV,South Asia,6,2020,35579,109537.5,-0.016163093969225883
MDV,South Asia,6,2021,34988,110589.59375,-0.016163093969225883
MDV,South Asia,6,2022,34332,111784.953125,-0.016163093969225883
MDV,South Asia,6,2023,33589,113097.4765625,-0.016163093969225883
MDV,South Asia,6,2024,32782,114454.234375,-0.016163093969225883
MDV,South Asia,6,2025,31935,115794.9140625,-0.016163093969225883
MDV,South Asia,6,2026,30984,117095.8125,-0.016163093969225883
MDV,South Asia,6,2027,30021,118385.8515625,-0.016163093969225883
MDV,South Asia,6,2028,29087,119558.953125,-0.016163093969225883
MDV,South Asia,6,2029,28286,120460.265625,-0.016163093969225883
MDV,South Asia,6,2030,27675,121006.328125,-0.016163093969225883
MEX,Latin America & Caribbean,4,2000,11451009,25101072,-0.0409388393163681
MEX,Latin America & Caribbean,4,2001,11399019,25625362,-0.036426469683647156
MEX,Latin America & Caribbean,4,2002,11381936,26123554,-0.03221552073955536
MEX,Latin America & Caribbean,4,2003,11379814,26602868,-0.028033239766955376
MEX,Latin America & Caribbean,4,2004,11375821,27073218,-0.023312373086810112
MEX,Latin America & Caribbean,4,2005,11366225,27540344,-0.017908377572894096
MEX,Latin America & Caribbean,4,2006,11394496,28026568,-0.014465970918536186
MEX,Latin America & Caribbean,4,2007,11362640,28529668,-0.012131256982684135
MEX,Latin America & Caribbean,4,2008,11296339,29036608,-0.008487088605761528
MEX,Latin America & Caribbean,4,2009,11234491,29525672,-0.004988177213817835
MEX,Latin America & Caribbean,4,2010,11202865,29982642,-0.0013726188335567713
MEX,Latin America & Caribbean,4,2011,11162556,30442754,0.0025265382137149572
MEX,Latin America & Caribbean,4,2012,11170676,30863976,0.007123009767383337
MEX,Latin America & Caribbean,4,2013,11208243,31252864,0.012262659147381783
MEX,Latin America & Caribbean,4,2014,11237317,31622470,0.017128126695752144
MEX,Latin America & Caribbean,4,2015,11234088,31978972,0.021810011938214302
MEX,Latin America & Caribbean,4,2016,11264091,32324068,0.02683235891163349
MEX,Latin America & Caribbean,4,2017,11225505,32662298,0.031710460782051086
MEX,Latin America & Caribbean,4,2018,11138540,32983942,0.037055328488349915
MEX,Latin America & Caribbean,4,2019,11040956,33274576,0.041505828499794006
MEX,Latin America & Caribbean,4,2020,10958742,33528214,0.041505828499794006
MEX,Latin America & Caribbean,4,2021,10858621,33774932,0.041505828499794006
MEX,Latin America & Caribbean,4,2022,10790031,33984904,0.041505828499794006
MEX,Latin America & Caribbean,4,2023,10743117,34168124,0.041505828499794006
MEX,Latin America & Caribbean,4,2024,10694923,34340588,0.041505828499794006
MEX,Latin America & Caribbean,4,2025,10630182,34510624,0.041505828499794006
MEX,Latin America & Caribbean,4,2026,10577020,34687508,0.041505828499794006
MEX,Latin America & Caribbean,4,2027,10505141,34862708,0.041505828499794006
MEX,Latin America & Caribbean,4,2028,10418441,35031848,0.041505828499794006
MEX,Latin America & Caribbean,4,2029,10328395,35186536,0.041505828499794006
MEX,Latin America & Caribbean,4,2030,10243032,35321636,0.041505828499794006
MKD,Europe & Central Asia,2,2000,136314,510607.90625,0.05537457764148712
MKD,Europe & Central Asia,2,2001,131442,513766.28125,0.059700265526771545
MKD,Europe & Central Asia,2,2002,128674,515308.71875,0.06607545912265778
MKD,Europe & Central Asia,2,2003,127288,515764.25,0.07374991476535797
MKD,Europe & Central Asia,2,2004,126009,515981.625,0.08349145948886871
MKD,Europe & Central Asia,2,2005,124033,516397.09375,0.09047926962375641
MKD,Europe & Central Asia,2,2006,123469,517056.28125,0.09525634348392487
MKD,Europe & Central Asia,2,2007,121025,518005.8125,0.10034163296222687
MKD,Europe & Central Asia,2,2008,117488,518870.46875,0.10551221668720245
MKD,Europe & Central Asia,2,2009,114361,519074.78125,0.110078826546669
MKD,Europe & Central Asia,2,2010,112711,518319.125,0.11405445635318756
MKD,Europe & Central Asia,2,2011,110975,517371.34375,0.11770100891590118
MKD,Europe & Central Asia,2,2012,111379,515272.375,0.12154074013233185
MKD,Europe & Central Asia,2,2013,113234,512305.8125,0.12581278383731842
MKD,Europe & Central Asia,2,2014,115108,509007.0625,0.13000662624835968
MKD,Europe & Central Asia,2,2015,116021,505678.65625,0.13436396420001984
MKD,Europe & Central Asia,2,2016,117784,502236.375,0.1387719064950943
MKD,Europe & Central Asia,2,2017,117528,499097.875,0.14229048788547516
MKD,Europe & Central Asia,2,2018,115794,496064.8125,0.14584095776081085
MKD,Europe & Central Asia,2,2019,113664,492825.59375,0.14929117262363434
MKD,Europe & Central Asia,2,2020,111883,489244.75,0.14929117262363434
MKD,Europe & Central Asia,2,2021,109308,485754.71875,0.14929117262363434
MKD,Europe & Central Asia,2,2022,107412,481942.6875,0.14929117262363434
MKD,Europe & Central Asia,2,2023,106042,477889.6875,0.14929117262363434
MKD,Europe & Central Asia,2,2024,104724,473751.78125,0.14929117262363434
MKD,Europe & Central Asia,2,2025,103135,469590.875,0.14929117262363434
MKD,Europe & Central Asia,2,2026,101362,465538.59375,0.14929117262363434
MKD,Europe & Central Asia,2,2027,99762,461410.40625,0.14929117262363434
MKD,Europe & Central Asia,2,2028,98217,457156.5625,0.14929117262363434
MKD,Europe & Central Asia,2,2029,96703,452671.4375,0.14929117262363434
MKD,Europe & Central Asia,2,2030,95186,447862.4375,0.14929117262363434
MLI,Sub-Saharan Africa,7,2000,2066891,2085864.375,-0.4316345751285553
MLI,Sub-Saharan Africa,7,2001,2140554,2148262.5,-0.42646288871765137
MLI,Sub-Saharan Africa,7,2002,2214634,2214350.5,-0.42265236377716064
MLI,Sub-Saharan Africa,7,2003,2291796,2284346.5,-0.41851747035980225
MLI,Sub-Saharan Africa,7,2004,2373789,2359605.75,-0.4136536419391632
MLI,Sub-Saharan Africa,7,2005,2463635,2440853.25,-0.40779709815979004
MLI,Sub-Saharan Africa,7,2006,2570891,2516364.5,-0.4022645652294159
MLI,Sub-Saharan Africa,7,2007,2669441,2599660.75,-0.3972874581813812
MLI,Sub-Saharan Africa,7,2008,2761040,2689026.75,-0.39246830344200134
MLI,Sub-Saharan Africa,7,2009,2846556,2782369,-0.3873988687992096
MLI,Sub-Saharan Africa,7,2010,2928051,2878902.75,-0.38132718205451965
MLI,Sub-Saharan Africa,7,2011,3021222,2963406.25,-0.37562185525894165
MLI,Sub-Saharan Africa,7,2012,3092941,3053285.5,-0.3705461621284485
MLI,Sub-Saharan Africa,7,2013,3151302,3148841.75,-0.36536455154418945
MLI,Sub-Saharan Africa,7,2014,3207163,3250702.5,-0.3599889576435089
MLI,Sub-Saharan Africa,7,2015,3269549,3359729.75,-0.3544669449329376
MLI,Sub-Saharan Africa,7,2016,3327437,3478182.25,-0.3486182391643524
MLI,Sub-Saharan Africa,7,2017,3391064,3602568.75,-0.3424578011035919
MLI,Sub-Saharan Africa,7,2018,3460191,3734183.25,-0.3366268575191498
MLI,Sub-Saharan Africa,7,2019,3532110,3873550.25,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2020,3605514,4020489.5,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2021,3685925,4168461,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2022,3762028,4324336,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2023,3835868,4487342,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2024,3911201,4655870.5,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2025,3991697,4828889,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2026,4083007,5001019.5,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2027,4168737,5178510,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2028,4251052,5361155.5,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2029,4331827,5549044,-0.33182573318481445
MLI,Sub-Saharan Africa,7,2030,4413563,5742199.5,-0.33182573318481445
MLT,High Income,3,2000,23865,93852.125,0.12810762226581573
MLT,High Income,3,2001,23345,93935.140625,0.13416625559329987
MLT,High Income,3,2002,22556,94146.203125,0.1381353884935379
MLT,High Income,3,2003,21591,94408.53125,0.14209629595279694
MLT,High Income,3,2004,20662,94582.421875,0.14675618708133698
MLT,High Income,3,2005,19976,94577.921875,0.15113122761249542
MLT,High Income,3,2006,19471,94607.6640625,0.15497781336307526
MLT,High Income,3,2007,19227,94433.265625,0.15855731070041656
MLT,High Income,3,2008,19208,94119.734375,0.16220422089099884
MLT,High Income,3,2009,19321,93793.9375,0.1659218817949295
MLT,High Income,3,2010,19530,93562.796875,0.1694323569536209
