country,year,Indicator,mn_group,Population,Mean,Geomean,Median,Prevalenceofdeficiency,Prevalenceofmarginaldeficienc,Prevalenceofinsufficiency,Prevalenceofinadequacy,Prevalenceoflowvalues,Prevalenceofmarginalvalues,Prevalenceofelevated,Prevalenceofexcess,PrevalenceofseverevitaminAd,Prevalenceofmicrocyticanaemia,Prevalenceofmacrocyticanaemia,PrevalenceofmildlyelevatedHc,Prevalencep97byage,Prevalencep97byBSA,PrevalenceofMyexoedematous,Prevalenceofneurological,Dataadjustedfor,Surveymethodology,Agefrom,Ageto
Sierra Leone,2008,Haemoglobin,Haemoglobin,Adolescents,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,19
Sierra Leone,2008,Haemoglobin,Haemoglobin,Lactating women (LW),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,49
Sierra Leone,2008,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,49
Sierra Leone,2008,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,59
Sierra Leone,2008,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",20,29
Sierra Leone,2008,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",30,39
Sierra Leone,2008,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",40,49
Sierra Leone,2008,Haemoglobin,Haemoglobin,Men,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",50,59
Sierra Leone,2008,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),119.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,49
Sierra Leone,2008,Haemoglobin,Haemoglobin,"Non-pregnant, non-lactating women (NPNLW)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,49
Sierra Leone,2008,Haemoglobin,Haemoglobin,Pregnant women,112.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,49
Sierra Leone,2008,Haemoglobin,Haemoglobin,Preschool-age children,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",6,59
Sierra Leone,2008,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",15,49
Sierra Leone,2008,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",20,29
Sierra Leone,2008,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",30,39
Sierra Leone,2008,Haemoglobin,Haemoglobin,Women of reproductive age,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,"Survey designed to provide estimates for the country as a whole, for urban and rural areas separately, and for each of 4 regions.",40,49
Sierra Leone,2013,Haemoglobin,Haemoglobin,Non-pregnant women (NPW),119.7,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,Survey designed to produce estimates nationally and for two strata (urban and rural).,15,49
Sierra Leone,2013,Haemoglobin,Haemoglobin,Pregnant women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,Survey designed to produce estimates nationally and for two strata (urban and rural).,15,24
Sierra Leone,2013,Haemoglobin,Haemoglobin,Pregnant women,102.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,Survey designed to produce estimates nationally and for two strata (urban and rural).,15,49
Sierra Leone,2013,Haemoglobin,Haemoglobin,Pregnant women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,Survey designed to produce estimates nationally and for two strata (urban and rural).,25,34
Sierra Leone,2013,Haemoglobin,Haemoglobin,Pregnant women,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude and smoking,Survey designed to produce estimates nationally and for two strata (urban and rural).,35,49
Sierra Leone,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey conducted February - March, which is prior to the rainy season (May to October) and was not the 'high-transmission' period for malaria but malaria transmission is high enough throughout the year in Sierra Leone.",6,8
Sierra Leone,2013,Haemoglobin,Haemoglobin,Preschool-age children,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Altitude,"Survey conducted February - March, which is prior to the rainy season (May to October) and was not the 'high-transmission' period for malaria but malaria transmission is high enough throughout the year in Sierra Leone.",6,59
