"country","outcome","Admin1","Admin2","rank","variable","shap","direction"
"Gambia","child_vitA","Western","Kombo East",3,"MAP_202106_Antimalarial_Effective_Treatment",-0.0147872901788388,"decreases risk"
"Gambia","child_vitA","Western","Kombo East",4,"gee_productivity_2018_annual_min",-0.00847137879536555,"decreases risk"
"Gambia","child_vitA","Western","Kombo East",5,"map2_explorer_2017_non_malarial_fever",-0.0075071081128521,"decreases risk"
"Gambia","child_vitA","Western","Kombo Saint Mary",1,"gee_trmm_Jan_10km",-0.0303229047616256,"decreases risk"
"Gambia","child_vitA","Western","Kombo Saint Mary",2,"gee_productivity_2018_annual_min",-0.0265283897572128,"decreases risk"
"Gambia","child_vitA","Western","Kombo Saint Mary",3,"dhs2019_c_malaria_rdt_adm2.y",0.0218354814874131,"increases risk"
"Gambia","child_vitA","Western","Kombo Saint Mary",4,"MAP_202106_Antimalarial_Effective_Treatment",-0.0191419459605887,"decreases risk"
"Gambia","child_vitA","Western","Kombo Saint Mary",5,"dhs2019_w_any_media_adm2.y",-0.0105813299441457,"decreases risk"
"Gambia","child_vitA","Western","Kombo South",1,"gee_trmm_Jan_10km",-0.0291816572150711,"decreases risk"
"Gambia","child_vitA","Western","Kombo South",2,"MAP_202106_Antimalarial_Effective_Treatment",-0.0202712528795096,"decreases risk"
"Gambia","child_vitA","Western","Kombo South",3,"dhs2019_CH_VACC_C_MSL_adm2.y",-0.0165416127426527,"decreases risk"
"Gambia","child_vitA","Western","Kombo South",4,"gee_productivity_2018_annual_min",-0.0117934003523933,"decreases risk"
"Gambia","child_vitA","Western","Kombo South",5,"dhs2019_hh_improved_floor_adm2.y",-0.0085105857919673,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Baddibu",1,"gee_trmm_Jan_10km",-0.113257285176613,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Baddibu",2,"MAP_202106_Antimalarial_Effective_Treatment",-0.0122326285909986,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Baddibu",3,"mics_ec_risk_h_2_se",-0.0108938203587084,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Baddibu",4,"dhs2019_w_bmi_low_adm2.y",0.00861950259570725,"increases risk"
"Gambia","child_vitA","North Bank","Lower Baddibu",5,"gee_a2_WAPOR_2018_L1_NPP_1811_L1_NPP_D",-0.00388395415150917,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Nuimi",1,"gee_trmm_Jan_10km",-0.0311775974321604,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Nuimi",2,"dhs2019_w_bmi_low_adm2.y",-0.0294140619797553,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Nuimi",3,"MAP_202106_Antimalarial_Effective_Treatment",-0.020551062679978,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Nuimi",4,"mics_ec_risk_h_2_se",-0.0116821429235147,"decreases risk"
"Gambia","child_vitA","North Bank","Lower Nuimi",5,"map2_explorer_2017_non_malarial_fever",-0.00792968489137134,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Lower Saloum",1,"dhs2019_w_bmi_low_adm2.y",-0.0249829430531013,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Lower Saloum",2,"MAP_202106_Antimalarial_Effective_Treatment",-0.0193418070501995,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Lower Saloum",3,"mics_ec_risk_h_2_se",0.0179135293638633,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Lower Saloum",4,"gee_trmm_Jan_10km",0.0113733285495246,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Lower Saloum",5,"dhs2019_c_malaria_rdt_adm2.y",-0.0049651847156077,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina Dankunku",1,"dhs2019_w_bmi_low_adm2.y",0.0390478693947106,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina Dankunku",2,"MAP_202106_Antimalarial_Effective_Treatment",-0.0270761738117741,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina Dankunku",3,"mics_ec_risk_h_2_se",0.0237502723168445,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina Dankunku",4,"gee_productivity_2018_annual_min",0.0153839685354645,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina Dankunku",5,"dhs2019_w_any_media_adm2.y",0.0149660733257009,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina East",1,"dhs2019_w_bmi_low_adm2.y",-0.035229065934531,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina East",2,"mics_ec_risk_h_2_se",0.0230950809667364,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina East",3,"dhs2019_hh_improved_floor_adm2.y",0.0166648691761013,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina East",4,"gee_trmm_Jan_10km",0.0152430028306948,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niamina East",5,"dhs2019_CH_VACC_C_MSL_adm2.y",0.0138851792872973,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niani",1,"dhs2019_w_bmi_low_adm2.y",-0.035334704567689,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Niani",2,"MAP_202106_Antimalarial_Effective_Treatment",-0.0285118654188021,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Niani",3,"mics_ec_risk_h_2_se",0.0227688785107092,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niani",4,"gee_temp_10km_seasonal_sd",0.0208213358462438,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Niani",5,"gee_productivity_2018_annual_min",0.0176160847134819,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Nianija",1,"dhs2019_CH_VACC_C_MSL_adm2.y",-0.0639522754885404,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Nianija",2,"dhs2019_hh_improved_floor_adm2.y",0.0231171370895502,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Nianija",3,"MAP_202106_Antimalarial_Effective_Treatment",-0.0225486968362041,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Nianija",4,"mics_ec_risk_h_2_se",0.0183907444003817,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Nianija",5,"gee_temp_10km_seasonal_sd",0.014186022034162,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Sami",1,"dhs2019_hh_improved_floor_adm2.y",0.0244722660753913,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Sami",2,"gee_trmm_Jan_10km",0.0225241693164459,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Sami",3,"mics_ec_risk_h_2_se",0.0223504748488814,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Sami",4,"MAP_202106_Antimalarial_Effective_Treatment",-0.0221871454942416,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Sami",5,"gee_productivity_2018_annual_min",0.0211561402192304,"increases risk"
"Gambia","child_vitA","Upper River","Sandu",1,"MAP_202106_Antimalarial_Effective_Treatment",-0.0214641438782552,"decreases risk"
"Gambia","child_vitA","Upper River","Sandu",2,"dhs2019_hh_improved_floor_adm2.y",0.0203390399365285,"increases risk"
"Gambia","child_vitA","Upper River","Sandu",3,"dhs2019_w_any_media_adm2.y",0.0152488445661157,"increases risk"
"Gambia","child_vitA","Upper River","Sandu",4,"gee_trmm_Jan_10km",0.0131819424584286,"increases risk"
"Gambia","child_vitA","Upper River","Sandu",5,"gee_productivity_2018_annual_min",0.00812199257543939,"increases risk"
"Gambia","child_vitA","North Bank","Upper Baddibu",1,"dhs2019_w_bmi_low_adm2.y",-0.0302557130236532,"decreases risk"
"Gambia","child_vitA","North Bank","Upper Baddibu",2,"MAP_202106_Antimalarial_Effective_Treatment",-0.0172959303546614,"decreases risk"
"Gambia","child_vitA","North Bank","Upper Baddibu",3,"mics_ec_risk_h_2_se",-0.0132934937784308,"decreases risk"
"Gambia","child_vitA","North Bank","Upper Baddibu",4,"gee_trmm_Jan_10km",0.00906207589511197,"increases risk"
"Gambia","child_vitA","North Bank","Upper Baddibu",5,"dhs2019_CH_VACC_C_MSL_adm2.y",0.00524309674020684,"increases risk"
"Gambia","child_vitA","North Bank","Upper Nuimi",1,"gee_trmm_Jan_10km",-0.0343650698930886,"decreases risk"
"Gambia","child_vitA","North Bank","Upper Nuimi",2,"gee_temp_10km_seasonal_sd",0.0261363122173781,"increases risk"
"Gambia","child_vitA","North Bank","Upper Nuimi",3,"MAP_202106_Antimalarial_Effective_Treatment",-0.0184168372698741,"decreases risk"
"Gambia","child_vitA","North Bank","Upper Nuimi",4,"mics_ec_risk_h_2_se",-0.0123119930663332,"decreases risk"
"Gambia","child_vitA","North Bank","Upper Nuimi",5,"dhs2019_w_bmi_low_adm2.y",0.010305342241451,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Upper Saloum",1,"dhs2019_CH_VACC_C_MSL_adm2.y",0.0268141298375728,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Upper Saloum",2,"MAP_202106_Antimalarial_Effective_Treatment",-0.0238668502438231,"decreases risk"
"Gambia","child_vitA","Maccarthy Island","Upper Saloum",3,"mics_ec_risk_h_2_se",0.0196397264618389,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Upper Saloum",4,"dhs2019_hh_improved_floor_adm2.y",0.0189918408836885,"increases risk"
"Gambia","child_vitA","Maccarthy Island","Upper Saloum",5,"gee_trmm_Jan_10km",0.013987514813306,"increases risk"
"Gambia","child_vitA","Upper River","Wuli",1,"dhs2019_w_any_media_adm2.y",0.0272436456167274,"increases risk"
"Gambia","child_vitA","Upper River","Wuli",2,"gee_trmm_Jan_10km",0.0192359037457102,"increases risk"
"Gambia","child_vitA","Upper River","Wuli",3,"gee_productivity_2018_annual_min",0.0148563592035412,"increases risk"
"Gambia","child_vitA","Upper River","Wuli",4,"mics_ec_risk_h_2_se",-0.0109767633010857,"decreases risk"
"Gambia","child_vitA","Upper River","Wuli",5,"dhs2019_hh_improved_floor_adm2.y",0.0108831802619082,"increases risk"
"Gambia","women_iron","Banjul","Banjul",1,"dhs2019_hh_mean_hhsize_adm2.y",-0.066188418347943,"decreases risk"
"Gambia","women_iron","Banjul","Banjul",2,"gee_trmm_Apr_10km",-0.0198715453354528,"decreases risk"
"Gambia","women_iron","Banjul","Banjul",3,"dhs2019_w_any_media_adm2.y",-0.0106928439850222,"decreases risk"
"Gambia","women_iron","Banjul","Banjul",4,"mics_hc9d_se",0.00773008915436469,"increases risk"
"Gambia","women_iron","Banjul","Banjul",5,"mics_wq10m",-0.00671582773390048,"decreases risk"
"Gambia","women_iron","North Bank","Central Baddibu",1,"dhs2019_w_any_media_adm2.y",0.0399688837603562,"increases risk"
"Gambia","women_iron","North Bank","Central Baddibu",2,"dhs2019_w_anemia_moderate_adm2.y",0.0363179358865552,"increases risk"
"Gambia","women_iron","North Bank","Central Baddibu",3,"mics_hc9d_se",-0.0349652144910894,"decreases risk"
"Gambia","women_iron","North Bank","Central Baddibu",4,"mics_wq10m",-0.0189813994857296,"decreases risk"
"Gambia","women_iron","North Bank","Central Baddibu",5,"dhs2019_hh_mean_hhsize_adm2.y",0.0188637266510839,"increases risk"
"Gambia","women_iron","Western","Foni Bintang Karanai",1,"dhs2019_c_mean_birthweight_adm2.y",0.0431628224937062,"increases risk"
"Gambia","women_iron","Western","Foni Bintang Karanai",2,"gee_trmm_Apr_10km",-0.0249359344258289,"decreases risk"
"Gambia","women_iron","Western","Foni Bintang Karanai",3,"dhs2019_hh_mean_hhsize_adm2.y",0.0231356931333774,"increases risk"
"Gambia","women_iron","Western","Foni Bintang Karanai",4,"dhs2019_w_any_media_adm2.y",-0.0169861911145303,"decreases risk"
"Gambia","women_iron","Western","Foni Bintang Karanai",5,"mics_wq10m",0.0120027681231216,"increases risk"
"Gambia","women_iron","Western","Foni Brefet",1,"gee_trmm_Apr_10km",-0.0222294055970164,"decreases risk"
"Gambia","women_iron","Western","Foni Brefet",2,"dhs2019_hh_mean_hhsize_adm2.y",0.0142941094964478,"increases risk"
"Gambia","women_iron","Western","Foni Brefet",3,"dhs2019_w_anemia_moderate_adm2.y",-0.0137704286341339,"decreases risk"
"Gambia","women_iron","Western","Foni Brefet",4,"dhs2019_w_any_media_adm2.y",-0.0120550196452773,"decreases risk"
"Gambia","women_iron","Western","Foni Brefet",5,"mics_wq10m",0.0114405607390209,"increases risk"
"Gambia","women_iron","Upper River","Fulladu East",1,"dhs2019_hh_mean_hhsize_adm2.y",0.0421616969565775,"increases risk"
"Gambia","women_iron","Upper River","Fulladu East",2,"dhs2019_c_mean_birthweight_adm2.y",0.0151620569096786,"increases risk"
"Gambia","women_iron","Upper River","Fulladu East",3,"mics_hc9d_se",0.00982920271973756,"increases risk"
"Gambia","women_iron","Upper River","Fulladu East",4,"dhs2019_w_any_media_adm2.y",0.00962697465792235,"increases risk"
"Gambia","women_iron","Upper River","Fulladu East",5,"gee_temp_Oct_10km",-0.00905850381830399,"decreases risk"
"Gambia","women_iron","Maccarthy Island","Fulladu West",1,"dhs2019_hh_mean_hhsize_adm2.y",0.033028973149827,"increases risk"
"Gambia","women_iron","Maccarthy Island","Fulladu West",2,"mics_wq10m",0.00808752186338499,"increases risk"
"Gambia","women_iron","Maccarthy Island","Fulladu West",3,"gee_temp_Oct_10km",0.0071582955109977,"increases risk"
"Gambia","women_iron","Maccarthy Island","Fulladu West",4,"dhs2019_w_anemia_moderate_adm2.y",0.00449518298807807,"increases risk"
"Gambia","women_iron","Maccarthy Island","Fulladu West",5,"dhs2019_w_any_media_adm2.y",-0.00399926502190625,"decreases risk"
"Gambia","women_iron","Lower River","Jarra East",1,"gee_trmm_Apr_10km",0.0580723757650099,"increases risk"
"Gambia","women_iron","Lower River","Jarra East",2,"dhs2019_w_anemia_moderate_adm2.y",0.0410286095029006,"increases risk"
"Gambia","women_iron","Lower River","Jarra East",3,"mics_hc9d_se",0.0168987091575591,"increases risk"
"Gambia","women_iron","Lower River","Jarra East",4,"dhs2019_c_mean_birthweight_adm2.y",0.0118723636038501,"increases risk"
"Gambia","women_iron","Lower River","Jarra East",5,"mics_wq10m",0.0113394007417787,"increases risk"
"Gambia","women_iron","Lower River","Jarra West",1,"gee_trmm_Apr_10km",0.0575263759379203,"increases risk"
"Gambia","women_iron","Lower River","Jarra West",2,"dhs2019_hh_mean_hhsize_adm2.y",-0.0351465503881264,"decreases risk"
"Gambia","women_iron","Lower River","Jarra West",3,"mics_hc9d_se",0.0176192723431768,"increases risk"
"Gambia","women_iron","Lower River","Jarra West",4,"mics_wq10m",0.00983543863812008,"increases risk"
"Gambia","women_iron","Lower River","Jarra West",5,"dhs2019_w_any_media_adm2.y",-0.00531099643887256,"decreases risk"
"Gambia","women_iron","North Bank","Jokadu",1,"dhs2019_hh_mean_hhsize_adm2.y",0.0607056649636939,"increases risk"
"Gambia","women_iron","North Bank","Jokadu",2,"mics_hc9d_se",-0.033634063082661,"decreases risk"
"Gambia","women_iron","North Bank","Jokadu",3,"gee_trmm_Apr_10km",-0.0258973548939569,"decreases risk"
"Gambia","women_iron","North Bank","Jokadu",4,"mics_wq10m",-0.0173741492150092,"decreases risk"
"Gambia","women_iron","North Bank","Jokadu",5,"dhs2019_w_any_media_adm2.y",0.0127083880167208,"increases risk"
"Gambia","women_iron","Banjul","Kanifing",1,"dhs2019_hh_mean_hhsize_adm2.y",-0.0556478706038412,"decreases risk"
"Gambia","women_iron","Banjul","Kanifing",2,"gee_trmm_Apr_10km",-0.0214238921498689,"decreases risk"
"Gambia","women_iron","Banjul","Kanifing",3,"dhs2019_w_any_media_adm2.y",-0.0123690356066106,"decreases risk"
"Gambia","women_iron","Banjul","Kanifing",4,"dhs2019_c_mean_birthweight_adm2.y",-0.0114207615136143,"decreases risk"
"Gambia","women_iron","Banjul","Kanifing",5,"mics_wq10m",-0.00826036925868231,"decreases risk"
"Gambia","women_iron","Upper River","Kantora",1,"dhs2019_hh_mean_hhsize_adm2.y",0.257575773343067,"increases risk"
"Gambia","women_iron","Upper River","Kantora",2,"dhs2019_w_any_media_adm2.y",0.0449186948819141,"increases risk"
"Gambia","women_iron","Upper River","Kantora",3,"dhs2019_c_mean_birthweight_adm2.y",0.0248601710930354,"increases risk"
"Gambia","women_iron","Upper River","Kantora",4,"gee_trmm_Apr_10km",-0.0135891238855666,"decreases risk"
"Gambia","women_iron","Upper River","Kantora",5,"mics_hc9d_se",0.0123702189430981,"increases risk"
"Gambia","women_iron","Lower River","Kiang Central",1,"gee_trmm_Apr_10km",0.0462386106944585,"increases risk"
"Gambia","women_iron","Lower River","Kiang Central",2,"dhs2019_w_any_media_adm2.y",0.0187827078177634,"increases risk"
"Gambia","women_iron","Lower River","Kiang Central",3,"mics_hc9d_se",0.018378309350474,"increases risk"
"Gambia","women_iron","Lower River","Kiang Central",4,"dhs2019_w_anemia_moderate_adm2.y",-0.0123698999539933,"decreases risk"
"Gambia","women_iron","Lower River","Kiang Central",5,"mics_wq10m",0.0102624378829267,"increases risk"
"Gambia","women_iron","Lower River","Kiang East",1,"gee_trmm_Apr_10km",0.0563744725487366,"increases risk"
"Gambia","women_iron","Lower River","Kiang East",2,"dhs2019_hh_mean_hhsize_adm2.y",0.0246058225467916,"increases risk"
"Gambia","women_iron","Lower River","Kiang East",3,"dhs2019_w_anemia_moderate_adm2.y",-0.0209523020202995,"decreases risk"
"Gambia","women_iron","Lower River","Kiang East",4,"mics_hc9d_se",0.019137277030822,"increases risk"
"Gambia","women_iron","Lower River","Kiang East",5,"dhs2019_c_mean_birthweight_adm2.y",0.016863825943745,"increases risk"
"Gambia","women_iron","Western","Kombo Central",1,"gee_trmm_Apr_10km",-0.0211908822805548,"decreases risk"
"Gambia","women_iron","Western","Kombo Central",2,"dhs2019_hh_mean_hhsize_adm2.y",-0.0132912007020807,"decreases risk"
"Gambia","women_iron","Western","Kombo Central",3,"mics_wq10m",0.0116234912280974,"increases risk"
"Gambia","women_iron","Western","Kombo Central",4,"gee_temp_Oct_10km",0.00971492005423105,"increases risk"
"Gambia","women_iron","Western","Kombo Central",5,"mics_hc9d_se",-0.00918203073064012,"decreases risk"
"Gambia","women_iron","Western","Kombo East",1,"dhs2019_c_mean_birthweight_adm2.y",0.0428223735560652,"increases risk"
"Gambia","women_iron","Western","Kombo East",2,"dhs2019_hh_mean_hhsize_adm2.y",-0.0268953292541334,"decreases risk"
"Gambia","women_iron","Western","Kombo East",3,"gee_trmm_Apr_10km",-0.0219758387291865,"decreases risk"
"Gambia","women_iron","Western","Kombo East",4,"mics_wq10m",0.0122424565985802,"increases risk"
"Gambia","women_iron","Western","Kombo East",5,"gee_temp_Oct_10km",0.010668905571041,"increases risk"
"Gambia","women_iron","Western","Kombo Saint Mary",1,"gee_trmm_Apr_10km",-0.0216191505241211,"decreases risk"
"Gambia","women_iron","Western","Kombo Saint Mary",2,"dhs2019_hh_mean_hhsize_adm2.y",-0.0173046813573805,"decreases risk"
"Gambia","women_iron","Western","Kombo Saint Mary",3,"dhs2019_w_any_media_adm2.y",-0.0137961068277778,"decreases risk"
"Gambia","women_iron","Western","Kombo Saint Mary",4,"dhs2019_w_anemia_moderate_adm2.y",-0.0130221520100105,"decreases risk"
"Gambia","women_iron","Western","Kombo Saint Mary",5,"mics_wq10m",0.0113830734084326,"increases risk"
"Gambia","women_iron","Western","Kombo South",1,"gee_trmm_Apr_10km",-0.0255706966262213,"decreases risk"
"Gambia","women_iron","Western","Kombo South",2,"mics_wq10m",0.0120320485217855,"increases risk"
