country,outcome,n_areas,variable,r,p_naive,p_block,q_within_naive,q_within_block,q_global_naive,q_global_block
Gambia,child_vitA,30,soilgrids_nitrogen,-0.385,0.03567241231436207,0.851,0.15396368116041173,0.9820361010830326,0.2514055725012184,0.9793864077669902
Gambia,child_vitA,30,soilgrids_clay,-0.1059,0.5776349635023207,0.399,0.7989717252181632,0.9478469945355191,0.8423334313455737,0.8921926345609065
Gambia,child_vitA,30,soilgrids_sand,0.0316,0.8683829740002891,0.756,0.9583211070712633,0.9819116465863452,0.9610871508463964,0.9624774193548388
Gambia,child_vitA,30,soilgrids_silt,0.0514,0.7875576033400035,0.849,0.9213930620661038,0.9820361010830326,0.9350007089174703,0.9789475734458691
Gambia,child_vitA,30,soilgrids_cec,-0.3282,0.07665348357959785,0.17,0.246624251516967,0.9478469945355191,0.3600007861381432,0.8285646123260436
Gambia,child_vitA,30,spam_prod_cereals,0.0356,0.8519702116028671,0.81,0.9480570775731152,0.9819116465863452,0.9541851463387621,0.9741391569324531
Gambia,child_vitA,30,spam_prod_roots,0.0029,0.9880301428681497,0.988,0.9913793975897366,0.993,0.9958034098582217,0.9979741219963032
Gambia,child_vitA,30,spam_prod_pulses,0.0798,0.6751243964233988,0.674,0.8613656092298537,0.9760780487804879,0.8916245322235448,0.9489755327545383
Gambia,child_vitA,30,spam_prod_oilcrops,0.0032,0.986696159163434,0.967,0.9913793975897366,0.9914463667820068,0.9958034098582217,0.9948686459087618
Gambia,child_vitA,30,spam_prod_vegetables,0.0296,0.8768018345523448,0.771,0.9583211070712633,0.9819116465863452,0.9638944628234832,0.9654345991561182
Gambia,child_vitA,30,spam_prod_total,0.0272,0.8866580585685769,0.821,0.9611597093460208,0.9819116465863452,0.9663669665489912,0.9758696158323632
Gambia,child_vitA,30,spam_share_cereals,0.2076,0.2708805198681637,0.947,0.49190572933114385,0.9914463667820068,0.641658957366934,0.9943080106414426
Gambia,child_vitA,30,spam_share_roots,-0.0456,0.8109090170861573,0.968,0.9247365811394738,0.9914463667820068,0.9388204310234985,0.9950328461872376
Gambia,child_vitA,30,spam_share_pulses,-0.1753,0.3541314777988174,0.818,0.5834256731685671,0.9819116465863452,0.7050232010591354,0.9758307304785893
Gambia,child_vitA,30,spam_share_oilcrops,-0.2738,0.14309679546241727,0.717,0.3463306337030031,0.9765357142857143,0.483385465984314,0.9554620146314012
Gambia,child_vitA,30,spam_share_vegetables,-0.0905,0.6342333967826463,0.993,0.8450636424169777,0.993,0.8702248204487947,0.9989214881878624
Gambia,child_vitA,30,spam_parea_total,0.0058,0.9758368426609856,0.952,0.9858283461694598,0.9914463667820068,0.9940386835090769,0.9946017023774582
Gambia,child_vitA,30,dhs_AN_ANEM_W_ANY,0.3631,0.04859871469412317,0.241,0.17542950670073731,0.9478469945355191,0.28770439098920914,0.8650497017892643
Gambia,child_vitA,30,dhs_AN_NUTS_W_THN,-0.0487,0.7982544654408551,0.729,0.9227456415750682,0.9765357142857143,0.937341290319165,0.9559058823529412
Gambia,child_vitA,30,dhs_CH_DIAT_C_ORT,-0.1454,0.4433345439730556,0.488,0.6729591026462792,0.9478469945355191,0.7690961173100335,0.9118232509205682
Gambia,child_vitA,30,dhs_CH_VACC_C_BAS,-0.1456,0.4426411139309302,0.104,0.6729591026462792,0.9478469945355191,0.7684561274108818,0.7752528856243441
Gambia,child_vitA,30,dhs_CH_VACC_C_DP1,0.0863,0.6502689818497804,0.534,0.8489845982139168,0.9478469945355191,0.8800491976731287,0.9339573215599706
Gambia,child_vitA,30,dhs_CH_VACC_C_DP3,-0.2214,0.2397027260755435,0.177,0.4730133794557392,0.9478469945355191,0.609329189148739,0.8316190476190476
Gambia,child_vitA,30,dhs_CH_VACC_C_MSL,0.2366,0.20808753492663595,0.049,0.43072664572226743,0.9478469945355191,0.5724857300071012,0.6707052023121388
Gambia,child_vitA,30,dhs_CH_VACC_C_NON,0.1417,0.45521043910197057,0.95,0.6805166160312287,0.9914463667820068,0.7766126223295866,0.9946017023774582
Gambia,child_vitA,30,dhs_CM_ECMR_C_NNR,0.1225,0.519171366103497,0.987,0.7459938076050249,0.993,0.8148674302222676,0.9976733067729082
Gambia,child_vitA,30,dhs_CN_ANMC_C_ANY,0.3784,0.039238515758607456,0.323,0.1591041186924357,0.9478469945355191,0.26322041166114013,0.8785960665658095
Gambia,child_vitA,30,dhs_CN_BRFS_C_EXB,0.2133,0.2577727539326232,0.797,0.47987883750978916,0.9819116465863452,0.6258714444647046,0.9695556695741406
Gambia,child_vitA,30,dhs_CN_NUTS_C_HA2,0.4353,0.016218362221716336,0.122,0.09474648144300163,0.9478469945355191,0.16297474393886088,0.7994437328453797
Gambia,child_vitA,30,dhs_CN_NUTS_C_WH2,-0.1214,0.522814416153076,0.5,0.7475993583638187,0.9478469945355191,0.8164593564193123,0.9183040330920372
Gambia,child_vitA,30,dhs_FP_CUSA_W_MOD,-0.3412,0.06496248950196569,0.279,0.22156087323130658,0.9478469945355191,0.33795728022847116,0.8762228116710876
Gambia,child_vitA,30,dhs_FP_NADA_W_UNT,0.3187,0.08611719174211133,0.175,0.2654304057510039,0.9478469945355191,0.37717418627371074,0.8285646123260436
Gambia,child_vitA,30,dhs_ML_NETP_H_IT2,-0.0591,0.7563812919075562,0.726,0.9205773217705178,0.9765357142857143,0.9250821972239729,0.9559058823529412
Gambia,child_vitA,30,dhs_RH_ANCN_W_N4P,-0.1047,0.5818233315212759,0.574,0.8010218889781286,0.9478469945355191,0.8443996658975724,0.9402112059026977
Gambia,child_vitA,30,dhs_RH_DELA_C_SKP,-0.1592,0.4006233309858722,0.981,0.6375511073753665,0.993,0.7376952159988689,0.9975699971371315
Gambia,child_vitA,30,dhs_WS_TLET_H_IMP,-0.2805,0.13329839448631098,0.617,0.3354075123313064,0.952938775510204,0.4657903563358353,0.9423206696716033
Gambia,child_vitA,30,dhs_WS_TLET_P_BAS,-0.1682,0.37420572993304646,0.91,0.6085983300009986,0.9820361010830326,0.7161523452166924,0.9895362008265729
Gambia,child_vitA,30,dhs_w_bmi_low,-0.1911,0.31184006544410403,0.279,0.5461814163991409,0.9478469945355191,0.6741667148249894,0.8762228116710876
Gambia,child_vitA,30,dhs_w_bmi_overweight,-0.2134,0.2574213064855822,0.561,0.47987883750978916,0.9478469945355191,0.6257200090258757,0.9402112059026977
Gambia,child_vitA,30,dhs_w_mean_bmi,-0.3028,0.10389404593008998,0.367,0.29288226281244417,0.9478469945355191,0.4117238117737602,0.8841274740020127
Gambia,child_vitA,30,dhs_w_height_low,0.117,0.5380566549729455,0.464,0.7620323917320185,0.9478469945355191,0.8255625220146446,0.9075164835164835
Gambia,child_vitA,30,dhs_w_anc4plus,0.0712,0.708330366315276,0.701,0.8846657739633828,0.9765357142857143,0.9064995356338896,0.952876712328767
Gambia,child_vitA,30,dhs_w_anc1,-0.2108,0.2634058774917439,0.277,0.4842741598605974,0.9478469945355191,0.6332437745182229,0.8753594306049823
Gambia,child_vitA,30,dhs_w_anc_visits,0.2517,0.17960016293166653,0.082,0.39089447226303886,0.9478469945355191,0.533572053886664,0.7401880559085133
Gambia,child_vitA,30,dhs_w_delivery_facility,-0.1664,0.37942826259667106,0.904,0.6137200313039051,0.9820361010830326,0.7210964091724856,0.9884586732338002
Gambia,child_vitA,30,dhs_w_delivery_csection,-0.0312,0.8699042736610946,0.889,0.9583211070712633,0.9820361010830326,0.9614429361066752,0.9858973959145485
Gambia,child_vitA,30,dhs_w_skilled_attendant,-0.1393,0.46275863466994227,0.959,0.6883244013181051,0.9914463667820068,0.7796922788520738,0.9948686459087618
Gambia,child_vitA,30,dhs_w_unmet_fp,0.2604,0.16465991190516832,0.27,0.3664611573227806,0.9478469945355191,0.5125959746600858,0.8736000000000002
Gambia,child_vitA,30,dhs_w_modern_fp,-0.1081,0.5695525139028255,0.664,0.7915742197726116,0.9696551724137932,0.8390063055105931,0.9472949669139764
Gambia,child_vitA,30,dhs_w_high_parity,0.2125,0.25968487274631935,0.479,0.4804170145806908,0.9478469945355191,0.6287666448499839,0.9116831264853446
Gambia,child_vitA,30,dhs_w_mean_parity,0.2314,0.21860458017724174,0.525,0.4462548671204383,0.9478469945355191,0.5831644527146547,0.9305389221556887
Gambia,child_vitA,30,dhs_w_teen_pregnancy,0.5126,0.003777938963304099,0.13,0.05545630344945143,0.9478469945355191,0.06917133607039257,0.8008812392426851
Gambia,child_vitA,30,dhs_w_birth_interval_short,0.4093,0.024719849215063375,0.047,0.12401822657048744,0.9478469945355191,0.20208263385939038,0.6707052023121388
Gambia,child_vitA,30,dhs_w_no_education,0.4422,0.014427307428629325,0.255,0.08896839580988114,0.9478469945355191,0.15251724995979624,0.8705045651129265
Gambia,child_vitA,30,dhs_w_primary_edu,-0.4422,0.014427307428629374,0.255,0.08896839580988114,0.9478469945355191,0.15251724995979624,0.8705045651129265
Gambia,child_vitA,30,dhs_w_secondary_plus,-0.5456,0.0018201220861592368,0.051,0.05545630344945143,0.9478469945355191,0.04441545743770321,0.6721781076066791
Gambia,child_vitA,30,dhs_w_edu_years_mean,-0.4924,0.005704401550353967,0.165,0.05545630344945143,0.9478469945355191,0.08771443422881944,0.8285646123260436
Gambia,child_vitA,30,dhs_w_literate,-0.5886,6.221808466223812e-4,0.01,0.05545630344945143,0.9478469945355191,0.022901413131634178,0.5822950819672131
Gambia,child_vitA,30,dhs_w_health_decision,-0.1422,0.45365224166407014,0.582,0.6805166160312287,0.9478469945355191,0.7761911186853455,0.9406544806063307
Gambia,child_vitA,30,dhs_w_reads_newspaper,-0.2837,0.128628281186871,0.476,0.33398220378345456,0.9478469945355191,0.458262442102072,0.9116831264853446
Gambia,child_vitA,30,dhs_w_watches_tv,-0.3257,0.07907058537161059,0.174,0.248988226276561,0.9478469945355191,0.3641714315459822,0.8285646123260436
Gambia,child_vitA,30,dhs_w_listens_radio,-0.3933,0.03151951378719202,0.245,0.1480916838255371,0.9478469945355191,0.23352297611200803,0.8650497017892643
Gambia,child_vitA,30,dhs_w_any_media,-0.5063,0.004309020753787211,0.026,0.05545630344945143,0.9478469945355191,0.07502765547770672,0.6100387811634349
Gambia,child_vitA,30,dhs_w_mean_age_first_birth,-0.2284,0.22470194904058638,0.583,0.4524610674558746,0.9478469945355191,0.5929727511085905,0.9406544806063307
Gambia,child_vitA,30,dhs_c_excl_breastfed,-0.0861,0.6510794047113484,0.624,0.8489845982139168,0.952938775510204,0.8802391121014935,0.9436166456494325
Gambia,child_vitA,30,dhs_c_early_initiation,-0.2033,0.2812658948606826,0.352,0.5076506395046466,0.9478469945355191,0.6525515731842878,0.8841274740020127
Gambia,child_vitA,30,dhs_c_bottle_fed,0.1467,0.4390883475121705,0.431,0.6729591026462792,0.9478469945355191,0.7641557130638068,0.8971063580427776
Gambia,child_vitA,30,dhs_c_low_birthweight,-0.0662,0.7282100226636024,0.601,0.9018835427130807,0.952938775510204,0.9151337272745885,0.9417716262975778
Gambia,child_vitA,30,dhs_c_mean_birthweight,-0.0981,0.6059219312047428,0.585,0.8152404165300176,0.9478469945355191,0.8578113548001625,0.9406544806063307
Gambia,child_vitA,30,dhs_c_small_at_birth,0.0891,0.6395076212885237,0.627,0.8450636424169777,0.952938775510204,0.8723277276685586,0.9436166456494325
Gambia,child_vitA,30,dhs_c_diet_diversity_score,-0.151,0.42566964754305037,0.492,0.6562407066288694,0.9478469945355191,0.7535402881001321,0.9144313315926893
Gambia,child_vitA,30,dhs_c_min_diet_diversity,-0.0513,0.7878439725781313,0.804,0.9213930620661038,0.9819116465863452,0.9350210001506379,0.9729023477373256
Gambia,child_vitA,30,dhs_c_bcg,0.1933,0.3062024219912168,0.325,0.5394995054130962,0.9478469945355191,0.6705493236207164,0.8785960665658095
Gambia,child_vitA,30,dhs_c_dpt1,-0.1372,0.46977770335253466,0.496,0.6952710009617513,0.9478469945355191,0.7835239382022784,0.9154544037412315
Gambia,child_vitA,30,dhs_c_dpt3,-0.2187,0.24557173859397735,0.21,0.4766604448364509,0.9478469945355191,0.6129801935950862,0.8478190045248868
Gambia,child_vitA,30,dhs_c_polio3,-0.2666,0.1543415876774196,0.153,0.35142392271166306,0.9478469945355191,0.49906355888046827,0.813556886227545
Gambia,child_vitA,30,dhs_c_measles1,0.0172,0.927982153171266,0.919,0.9637990082059463,0.9820361010830326,0.979115582374673,0.9918833181403829
Gambia,child_vitA,30,dhs_c_fully_vaccinated,-0.132,0.48692950155260795,0.468,0.7113668394539817,0.9478469945355191,0.7942814957393571,0.9085835833106081
Gambia,child_vitA,30,dhs_c_no_vaccination,-0.2733,0.14391441873469385,0.18,0.3463306337030031,0.9478469945355191,0.48461176369441933,0.8341291585127201
Gambia,child_vitA,30,dhs_c_diarrhea_2wk,0.3669,0.04613158555402591,0.186,0.17347069973055973,0.9478469945355191,0.28135196466136975,0.8381123595505618
Gambia,child_vitA,30,dhs_c_fever_2wk,0.294,0.11482824851741268,0.461,0.3089923778286741,0.9478469945355191,0.43172429264110995,0.907352275862069
Gambia,child_vitA,30,dhs_c_ari_2wk,0.1819,0.33604340288437495,0.415,0.5683934128787143,0.9478469945355191,0.6933598247833923,0.8935582712369596
Gambia,child_vitA,30,dhs_c_zinc_diarrhea,0.0996,0.6005728817514651,0.358,0.8117332100385098,0.9478469945355191,0.8543824546038934,0.8841274740020127
Gambia,child_vitA,30,dhs_c_stunted,0.0294,0.8773818243794336,0.913,0.9583211070712633,0.9820361010830326,0.9638944628234832,0.9907527405602924
Gambia,child_vitA,30,dhs_c_severely_stunted,-0.4636,0.009872398048153073,0.053,0.0709856727235868,0.9478469945355191,0.12091985471393005,0.6723428571428571
Gambia,child_vitA,30,dhs_c_wasted,0.1751,0.35478588233223673,0.413,0.5834256731685671,0.9478469945355191,0.7051246022730595,0.8935582712369596
Gambia,child_vitA,30,dhs_c_severely_wasted,0.1036,0.5860255566114541,0.51,0.8030720590601408,0.9478469945355191,0.8460798333752558,0.9230675159235668
Gambia,child_vitA,30,dhs_c_underweight,-0.1889,0.3174992332878882,0.399,0.549589316100672,0.9478469945355191,0.6787412270710086,0.8921926345609065
Gambia,child_vitA,30,dhs_c_overweight,-0.3845,0.035890182432663544,0.105,0.15396368116041173,0.9478469945355191,0.2519405691715828,0.7753846153846154
Gambia,child_vitA,30,dhs_c_mean_haz,0.0194,0.9189466140031212,0.94,0.9611597093460208,0.9914463667820068,0.9746486631648511,0.9938621818723024
Gambia,child_vitA,30,dhs_c_mean_waz,-0.075,0.6934740699955109,0.815,0.8785996969710376,0.9819116465863452,0.9001955615698464,0.9750353654429099
Gambia,child_vitA,30,dhs_c_mean_whz,-0.2136,0.257088786799925,0.327,0.47987883750978916,0.9478469945355191,0.6254298102787504,0.8785960665658095
Gambia,child_vitA,30,dhs_c_slept_itn,0.2786,0.13597601851269178,0.196,0.3354075123313064,0.9478469945355191,0.4699391838797688,0.8408115942028986
Gambia,child_vitA,30,dhs_c_malaria_rdt,0.3001,0.10708276148286576,0.016,0.2961547033264297,0.9478469945355191,0.41578170073625015,0.6078288770053476
Gambia,child_vitA,30,dhs_hh_improved_water,0.3644,0.04772370011516559,0.078,0.17483549418040925,0.9478469945355191,0.2848984585026356,0.728851948051948
Gambia,child_vitA,30,dhs_hh_improved_sanitation,-0.0205,0.9143404606596808,0.984,0.9611597093460208,0.993,0.9725276125336001,0.9976733067729082
Gambia,child_vitA,30,dhs_hh_open_defecation,0.2137,0.25676790679093187,0.377,0.47987883750978916,0.9478469945355191,0.6252338267943182,0.8862369291859696
Gambia,child_vitA,30,dhs_hh_water_onpremise,-0.0614,0.7473924429950767,0.738,0.914165963332821,0.9765357142857143,0.9217945284414252,0.9567807545106616
Gambia,child_vitA,30,dhs_hh_water_30min,0.0724,0.7037136073083756,0.759,0.8826238464545728,0.9819116465863452,0.9036842853070681,0.9638784411869861
Gambia,child_vitA,30,dhs_hh_handwash_facility,-0.048,0.8011676685297046,0.765,0.9227456415750682,0.9819116465863452,0.9380314184569731,0.9650196078431372
Gambia,child_vitA,30,dhs_hh_soap_available,0.1317,0.4878630689498591,0.47,0.7113668394539817,0.9478469945355191,0.7942814957393571,0.9092810457516339
Gambia,child_vitA,30,dhs_hh_wealth_poorest,0.2324,0.2166166205050978,0.858,0.44526749770492324,0.9820361010830326,0.5806960271955528,0.9798227360308285
Gambia,child_vitA,30,dhs_hh_wealth_poor,0.1446,0.4458757452424048,0.697,0.6733633703660807,0.9765357142857143,0.7712445323111867,0.9516601960407456
Gambia,child_vitA,30,dhs_hh_wealth_mean,-0.1784,0.34564324949264025,0.808,0.5780248692080311,0.9819116465863452,0.7001686312315734,0.9733817195183992
Gambia,child_vitA,30,dhs_hh_electricity,-0.176,0.35207206886535203,0.532,0.5834256731685671,0.9478469945355191,0.7034632096554342,0.9339573215599706
Gambia,child_vitA,30,dhs_hh_improved_floor,-0.3411,0.06512093233487727,0.836,0.22156087323130658,0.9820361010830326,0.33795728022847116,0.9764787898717527
Gambia,child_vitA,30,dhs_hh_urban,-0.1104,0.5614470024567764,0.836,0.7876223352000276,0.9820361010830326,0.8367553832951337,0.9764787898717527
Gambia,child_vitA,30,dhs_hh_radio,-0.1317,0.48780620258120766,0.735,0.7113668394539817,0.9765357142857143,0.7942814957393571,0.9567807545106616
Gambia,child_vitA,30,dhs_hh_tv,-0.2448,0.19228991520497996,0.631,0.4094806827386624,0.952938775510204,0.5521534185999101,0.9436166456494325
Gambia,child_vitA,30,dhs_hh_fridge,-0.15310000000000001,0.4193146093283998,0.579,0.6562407066288694,0.9478469945355191,0.750461044520735,0.9406544806063307
Gambia,child_vitA,30,dhs_hh_mean_hhsize,0.2648,0.15735606311919326,0.254,0.35285905063091816,0.9478469945355191,0.5031577614488243,0.8705045651129265
Gambia,child_vitA,30,dhs_hh_crowding,0.2842,0.1280481095275232,0.328,0.33398220378345456,0.9478469945355191,0.45642437033794525,0.8786244343891403
Gambia,child_vitA,30,dhs_hh_itn_any,0.0687,0.7182044030091798,0.807,0.8932290054231815,0.9819116465863452,0.9100195060501975,0.9731672042098116
Gambia,child_vitA,30,dhs_c_neonatal_death,0.1648,0.3841850071800885,0.648,0.6180367506810119,0.9696551724137932,0.7248364006195965,0.9469099816289038
Gambia,child_vitA,30,dhs_c_infant_death,0.0825,0.6646016531310865,0.723,0.8551241645102912,0.9765357142857143,0.8874019170858074,0.9559058823529412
Gambia,child_vitA,30,dhs_c_under5_death,0.1515,0.424216255267334,0.867,0.6562407066288694,0.9820361010830326,0.7534248755921527,0.9821924845409862
Gambia,women_vitA,30,access_healthcare_min,0.3001,0.10712519140137894,0.154,0.2516591798000648,0.5241666666666668,0.41578170073625015,0.8158210290827741
Gambia,women_vitA,30,aod_t0,-0.3774,0.03975762408589113,0.05,0.1427795330686779,0.3498181818181818,0.26454170610476607,0.6721781076066791
Gambia,women_vitA,30,ntl_ccnl,-0.1057,0.5782650084589935,0.761,0.7191867332095045,0.8602846441947566,0.8428492088747973,0.9649283422459893
Gambia,women_vitA,30,evi_t0,-0.0026,0.9891101042721335,0.98,0.9891101042721335,0.9866666666666667,0.99602385538994,0.9969812401546614
Gambia,women_vitA,30,elevation,0.3198,0.08495064837204191,0.284,0.2167706199838311,0.6181768707482993,0.3741409832826942,0.8775711178773379
Gambia,women_vitA,30,ndvi_anomaly_t0,0.4779,0.007562637079081223,0.056,0.053028939274249794,0.36034782608695654,0.10371616565597105,0.6765714285714285
Gambia,women_vitA,30,built_surface,-0.1416,0.4553757165932938,0.723,0.6288262303112672,0.851,0.7767080649888978,0.9559058823529412
Gambia,women_vitA,30,built_surface_nres,-0.1858,0.32563099290332465,0.158,0.5372968127053056,0.5241666666666668,0.6874044598404119,0.823501100513573
Gambia,women_vitA,30,ghs_pop,-0.1158,0.5423842681192086,0.769,0.6890375251643165,0.8602846441947566,0.8284450313306511,0.9650196078431372
Gambia,women_vitA,30,human_modification,-0.2407,0.20003760105021462,0.455,0.4055556843209831,0.7088421052631579,0.561744371461701,0.9059192825112108
Gambia,women_vitA,30,grassland_frac,0.3171,0.08771223348864374,0.176,0.21817496733309702,0.5315918367346938,0.380640016312355,0.8285646123260436
Gambia,women_vitA,30,lai_t0,-0.1515,0.4241989178104413,0.647,0.6036676907302434,0.8399649122807018,0.7534248755921527,0.9469099816289038
