"Admin2","country","outcome","direct_prev","direct_se","partial_pooled_prev","insample_pooled_prev","loao_used_fh","estimate_type","method","ml_prev"
"Majete Game Reserve - Mwanza","Malawi","child_iron",0.0909,0,0.2066,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.124228473892978
"Mzimba Boma","Malawi","child_iron",0.3333,0,0.2048,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.306659980033577
"Mzuzu City","Malawi","child_iron",0.3744,0.0967,0.2039,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.265844413208647
"Nkhotakota Boma","Malawi","child_iron",0.1667,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.371594470462757
"Nsanje Boma","Malawi","child_iron",0.5,0,0.2044,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"Nyika N.P. - Chitipa","Malawi","child_iron",0.1,0,0.2064,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.166708271650401
"Rumphi Boma","Malawi","child_iron",0.4009,0.0757,0.2024,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.287574662507471
"SC Chapinduka","Malawi","child_iron",0.3636,0,0.2039,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0532663503474662
"SC Chilooko","Malawi","child_iron",0.2,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.101431443293523
"SC Chowe","Malawi","child_iron",0.3,0,0.2046,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"SC Dambe","Malawi","child_iron",0.1905,0,0.2058,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"SC Goodson Ganya","Malawi","child_iron",0.1538,0,0.2061,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.06278705897907
"SC Juma","Malawi","child_iron",0.2857,0,0.2044,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0731557997549754
"SC Kachulu","Malawi","child_iron",0.6667,0,0.2017,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0995006914392566
"SC Kambwiri","Malawi","child_iron",0.0769,0,0.207,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.063566769356725
"SC Kawamba","Malawi","child_iron",0.2857,0,0.2044,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0801453508402626
"SC Kayembe","Malawi","child_iron",0.125,0,0.2061,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0876174072209417
"SC Makwangwala","Malawi","child_iron",0.3077,0,0.2043,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"SC Malanda","Malawi","child_iron",0.1429,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.101546142038789
"SC Mbawela","Malawi","child_iron",0.1818,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0931766344573158
"SC Mbenje","Malawi","child_iron",0.3125,0,0.2039,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.133914418914419
"SC Mbiza","Malawi","child_iron",0,0,0.2081,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0887809861176221
"SC Mduwa","Malawi","child_iron",0.0714,0,0.2072,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0733273037262257
"SC Mkukula","Malawi","child_iron",0.1111,0,0.2063,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0879525146240522
"SC Mponela","Malawi","child_iron",0.1429,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"SC Mwankhunikira","Malawi","child_iron",0.2,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"SC Nthondo","Malawi","child_iron",0.1176,0,0.2069,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"TA Bvumbwe","Malawi","child_iron",0.1818,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0982384021515463
"TA Chikulamayembe","Malawi","child_iron",0.373,0.036,0.2013,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.106294356612886
"TA Chindi","Malawi","child_iron",0.2678,0.0336,0.204,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0896394995136257
"TA Chiseka","Malawi","child_iron",0,0,0.2079,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0361455448404365
"TA Dzoole","Malawi","child_iron",0,0,0.206,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.081929263060068
"TA Fukamapiri","Malawi","child_iron",0,0,0.2077,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0819216187888464
"TA Kabudula","Malawi","child_iron",0.25,0,0.2052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0704092626061759
"TA Kabunduli","Malawi","child_iron",0.1765,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Kadewere","Malawi","child_iron",0.1875,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0946976061464962
"TA Kalembo","Malawi","child_iron",0.5714,0,0.2031,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0574193667791056
"TA Kaluluma","Malawi","child_iron",0.125,0,0.2061,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0813898320687538
"TA Kalumo","Malawi","child_iron",0.0833,0,0.2068,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.103222449312017
"TA Kanyenda","Malawi","child_iron",0.1333,0,0.2065,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.06278705897907
"TA Kaphuka","Malawi","child_iron",0.1,0,0.2064,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Karonga","Malawi","child_iron",0.1429,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0827384437882621
"TA Kasisi","Malawi","child_iron",0.1111,0,0.2063,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0931601963696078
"TA Kawinga","Malawi","child_iron",0.2222,0,0.2052,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0854786665644538
"TA Khombedza","Malawi","child_iron",0.1818,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.161535765160765
"TA Khongoni","Malawi","child_iron",0,0,0.207,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.084088315267956
"TA Kilupula","Malawi","child_iron",0.1643,0.08,0.2062,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0964475675011172
"TA Kuntaja","Malawi","child_iron",0,0,0.2058,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0930150877856067
"TA Kyungu","Malawi","child_iron",0.2204,0.0236,0.2049,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0919407917344917
"TA Lundu","Malawi","child_iron",0.5,0,0.2033,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA M'Mbelwa","Malawi","child_iron",0.3158,0,0.2035,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0743147060933304
"TA Mabuka","Malawi","child_iron",0.2068,0.0461,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0481792809425458
"TA Mabulabo","Malawi","child_iron",0.0556,0,0.208,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0827481585913568
"TA Maganga","Malawi","child_iron",0.0833,0,0.2068,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0905546261659653
"TA Malemia","Malawi","child_iron",0.2145,0.0504,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Malenga Chanzi","Malawi","child_iron",0.2222,0,0.2053,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"TA Mkhumba","Malawi","child_iron",0.4005,0.0059,0.1991,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.086749704401743
"TA Mlonyeni","Malawi","child_iron",0.1667,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0851176779416023
"TA Mpama","Malawi","child_iron",0.1667,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0925501198381395
"TA Mponda","Malawi","child_iron",0.2857,0,0.205,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0823853657092821
"TA Mtwalo","Malawi","child_iron",0.2143,0,0.2054,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0821056741929393
"TA Mwabulambya","Malawi","child_iron",0.1429,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0344731418592591
"TA Mwadzama","Malawi","child_iron",0.3158,0,0.2035,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0836428840418321
"TA Mwase","Malawi","child_iron",0.1111,0,0.2063,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0602193457291194
"TA Mwenemisuku","Malawi","child_iron",0.0594,0.0393,0.2076,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.161535765160765
"TA Mwenewenya","Malawi","child_iron",0.2667,0,0.2046,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0802056955281277
"TA Nankumba","Malawi","child_iron",0.1176,0,0.2069,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100702969358088
"TA Nchema","Malawi","child_iron",0.1538,0,0.2061,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0940130341690357
"TA Nchilamwela","Malawi","child_iron",0,0,0.2057,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0822589966549954
"TA Ndamera","Malawi","child_iron",0.1,0,0.2064,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.157642513939154
"TA Ngozi","Malawi","child_iron",0.4854,0.0195,0.2014,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0821344246120907
"TA Njolomole","Malawi","child_iron",0.2,0,0.2056,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"TA Nsamala","Malawi","child_iron",0.3333,0,0.2048,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.038849727924776
"TA Nthache","Malawi","child_iron",0,0,0.2064,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0853750300140139
"TA Pemba","Malawi","child_iron",0,0,0.2085,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0569271054309754
"TA Phambala","Malawi","child_iron",0.0769,0,0.207,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.081940478632992
"TA Santhe","Malawi","child_iron",0.2,0,0.2055,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"TA Symon","Malawi","child_iron",0.2857,0,0.205,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Tambala","Malawi","child_iron",0.0556,0,0.208,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.100686471419025
"TA Timbiri","Malawi","child_iron",0,0,0.2077,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.13235043051487
"TA Wasambo","Malawi","child_iron",0.1333,0,0.2065,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",1e-06
"TA Zulu","Malawi","child_iron",0.1667,0,0.2059,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0881397881284955
"Blantyre City","Malawi","women_iron",0.0991,0.0431,0.1721,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.159998606124091
"Chitipa Boma","Malawi","women_iron",0.6667,0,0.1691,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.104686994350956
"Karonga Town","Malawi","women_iron",0.1667,0,0.1712,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.144741772954321
"Lake Malawi","Malawi","women_iron",0.1511,0.0758,0.1717,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.120240060903241
"Lilongwe City","Malawi","women_iron",0,0,0.1715,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0946763078151004
"Majete Game Reserve - Mwanza","Malawi","women_iron",0.0909,0,0.1723,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0600784370292671
"Mzimba Boma","Malawi","women_iron",0.125,0,0.1716,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.111505772173746
"Mzuzu City","Malawi","women_iron",0.4853,0.0609,0.166,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.221199256259833
"Nkhotakota Boma","Malawi","women_iron",0.1667,0,0.1711,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0974110352147729
"Nsanje Boma","Malawi","women_iron",0.3333,0,0.1698,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.192461040336253
"Nyika N.P. - Chitipa","Malawi","women_iron",0.3333,0,0.1704,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.10461616149727
"Rumphi Boma","Malawi","women_iron",0.1682,0.1318,0.1712,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.147720240936692
"SC Chapinduka","Malawi","women_iron",0,0,0.1729,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0627844723092272
"SC Chilooko","Malawi","women_iron",0,0,0.1727,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0779283922758682
"SC Chowe","Malawi","women_iron",0,0,0.1729,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.067606547561967
"SC Dambe","Malawi","women_iron",0.0833,0,0.1725,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0580518330137533
"SC Goodson Ganya","Malawi","women_iron",0.2,0,0.1707,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0517618232155669
"SC Juma","Malawi","women_iron",0.3333,0,0.1704,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0593367360680197
"SC Kachulu","Malawi","women_iron",0.5,0,0.1684,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.126476659580417
"SC Kambwiri","Malawi","women_iron",0,0,0.1725,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0814068115415624
"SC Kawamba","Malawi","women_iron",0,0,0.1727,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0866557731735651
"SC Kayembe","Malawi","women_iron",0,0,0.1725,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0791542080419493
"SC Makwangwala","Malawi","women_iron",0.0909,0,0.1723,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0695016033384738
"SC Malanda","Malawi","women_iron",0.2,0,0.1709,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0830704070867551
"SC Mbawela","Malawi","women_iron",0.3,0,0.1694,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.101020060120364
"SC Mbenje","Malawi","women_iron",0.2222,0,0.1705,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0809136148100111
"SC Mbiza","Malawi","women_iron",0,0,0.1727,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0972312485789198
"SC Mduwa","Malawi","women_iron",0,0,0.1725,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0437842858823
"SC Mkukula","Malawi","women_iron",0.1818,0,0.1709,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0758533572556667
"SC Mponela","Malawi","women_iron",0.2222,0,0.1705,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0790324633475812
"SC Mwankhunikira","Malawi","women_iron",0.3333,0,0.1698,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.103445257021266
"SC Nthondo","Malawi","women_iron",0,0,0.1729,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0636158783041285
"TA Bvumbwe","Malawi","women_iron",0.0667,0,0.1732,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.110971453094789
"TA Chikulamayembe","Malawi","women_iron",0.2689,0.0305,0.1691,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0974681167775117
"TA Chindi","Malawi","women_iron",0.2719,0.0592,0.1689,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.139371233755577
"TA Chiseka","Malawi","women_iron",0.125,0,0.1716,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0705254346183493
"TA Dzoole","Malawi","women_iron",0.25,0,0.1702,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.0506226850322708
"TA Fukamapiri","Malawi","women_iron",0,0,0.172,NA,FALSE,"leave-area-out FH (out-of-sample)","leave-area-out grand-mean (FH unavailable)",0.111514722714678
