country,outcome,Admin2,prevalence,se,threshold,severity_label,p_exceeds,source_document,verified_against_source,basis
Malawi,child_vitA,Mzuzu City,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,Nkhotakota Boma,0.33333333333333337,5.5511151231257747e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,Nsanje Boma,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,Nyika N.P. - Chitipa,0.1,1.0408340855860853e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,Rumphi Boma,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Chapinduka,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Chilooko,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Chowe,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Dambe,0.23809523809523808,3.4694469519536247e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Goodson Ganya,0.07692307692307693,1.5612511283791264e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Juma,0.14285714285714285,3.122502256758253e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Kachulu,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Kambwiri,0.15384615384615385,3.122502256758253e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Kawamba,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Kayembe,0.125,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Makwangwala,0.23076923076923078,1.3877787807814437e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Malanda,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Mbawela,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Mbenje,0.1875,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Mbiza,0.3571428571428571,6.938893903907218e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Mduwa,0.14285714285714285,3.8163916471489787e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Mkukula,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Mponela,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Mwankhunikira,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,SC Nthondo,0.058823529411764705,6.0715321659188295e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Bvumbwe,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Chikulamayembe,0.0731055164815137,0.013256725074377708,0.02,mild public health problem,0.9999999999975783,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Chindi,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Chiseka,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Dzoole,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Fukamapiri,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kabudula,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kabunduli,0.29411764705882354,6.938893903907218e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kadewere,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kalembo,0.14285714285714285,2.4286128663675318e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kaluluma,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kalumo,0.08333333333333333,1.3877787807814437e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kanyenda,0.06666666666666667,1.2143064331837659e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kaphuka,0.1,1.3877787807814437e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Karonga,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kasisi,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kawinga,0.2777777777777778,2.0816681711721707e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Khombedza,0.3636363636363636,7.632783294297957e-17,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Khongoni,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kilupula,0.05477409545629702,0.02667697602508804,0.02,mild public health problem,0.9785876129766147,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kuntaja,0.5,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Kyungu,0.12039253898868066,0.06198332361539518,0.02,mild public health problem,0.9994258894577921,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA Lundu,0,0,0.02,mild public health problem,NA,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
Malawi,child_vitA,TA M'Mbelwa,0.10526315789473684,8.673617379884062e-18,0.02,mild public health problem,1,WHO (2009). Global prevalence of vitamin A deficiency in populations at risk 1995-2005. WHO Global Database on Vitamin A Deficiency.,FALSE,design-based Admin-2 estimate and its standard error
